O,4,63.99762,0.13681029681135712
Zn,1,65.38,0.13976546636463244
EKOKUN,X,X,#
C,54,648.57996,0.5639749117008518
H,34,34.269994,0.02979958992278873
Cd,1,112.414,0.09774997630814795
O,14,223.99167,0.19477271901829393
Zn,2,130.76,0.1137028030499175
EKOLAU,X,X,#
C,54,648.57996,0.5639749117008518
H,34,34.269994,0.02979958992278873
Cd,1,112.414,0.09774997630814795
O,14,223.99167,0.19477271901829393
Zn,2,130.76,0.1137028030499175
EKOMEY,X,X,#
C,52,624.55848,0.6044017902947943
H,36,36.285876,0.035114803687902714
Cd,1,112.414,0.10878600648285011
N,14,196.093842,0.18976520688756726
O,4,63.99762,0.061932192646885424
EKOPOK,X,X,#
C,16,192.17184,0.35019798160477567
H,12,12.095292,0.02204145438436969
Ca,1,40.078,0.07303481460528348
Cd,1,112.414,0.20485392607012168
O,12,191.99286,0.3498718233354495
EKULAA,X,X,#
C,52,624.55848,0.4960055327845962
H,36,36.285876,0.028817149769443193
Cu,4,254.184,0.20186527664362158
N,4,56.026812,0.04449480653322072
O,14,223.99167,0.1778874375665533
S,2,64.1296,0.05092979670256505
ELENOB,X,X,#
C,32,384.34368,0.4702491859538909
H,16,16.127056,0.01973164995410569
Co,3,176.799582,0.21631644759317542
N,8,112.053624,0.13709897732462617
O,8,127.99524,0.15660373917420184
ELERIY,X,X,#
C,25,300.2685,0.5034267805261987
H,11,11.087351,0.01858892763807702
Cu,2,127.092,0.21308101379477248
N,1,14.006703,0.023483480275409002
O,9,143.994645,0.2414197977655428
ELIJOZ,X,X,#
C,15,180.1611,0.3651610343133685
H,13,13.103233,0.026558397540473844
Ce,1,140.116,0.2839952880164028
O,10,159.99405,0.32428528012975494
ELIKEQ,X,X,#
C,15,180.1611,0.3621325855341101
H,13,13.103233,0.026338136507525062
Nd,1,144.242,0.28993344513666436
O,10,159.99405,0.32159583282170057
ELIKOA,X,X,#
C,15,180.1611,0.35659762128947486
H,13,13.103233,0.02593557498817308
Eu,1,151.964,0.3007863568863298
O,10,159.99405,0.3166804468360223
ELIKUG,X,X,#
C,15,180.1611,0.3529052724683661
H,13,13.103233,0.02566702807699046
Gd,1,157.25,0.30802628367417034
O,10,159.99405,0.3134014157804731
ELILER,X,X,#
C,15,180.1611,0.34611927648149265
H,13,13.103233,0.025173478212158
Er,1,167.259,0.3213322080350196
O,10,159.99405,0.3073750372713297
ELILIV,X,X,#
C,15,180.1611,0.34500890852335575
H,13,13.103233,0.025092720434417952
O,10,159.99405,0.3063889627712708
Tm,1,168.93422,0.3235094082709556
ELOHOE,X,X,#
C,84,1008.90216,0.5870200690356931
H,64,64.508224,0.03753349294628327
Cd,3,337.242,0.19622103110745173
N,6,84.040218,0.04889799678110977
O,14,223.99167,0.1303274101294621
ELUBIZ,X,X,#
C,38,456.40812,0.5372563505462409
H,28,28.222348,0.03322166067143153
Ag,1,107.8682,0.1269759956768342
F,6,113.990418978,0.13418270581460565
N,8,112.053624,0.131902826566102
P,1,30.973761998,0.036460460724785794
ELUBOF,X,X,#
C,38,456.40812,0.5953999441215875
H,28,28.222348,0.03681701461003804
Ag,1,107.8682,0.14071774238481172
N,9,126.060327,0.16444999193210905
O,3,47.998215,0.06261530695145377
ELUTIR,X,X,#
C,82,984.88068,0.3944041793621431
H,60,60.476459999999996,0.02421833330818051
Eu,6,911.784,0.3651319673318521
N,2,28.013406,0.011218216205204204
O,32,511.98096,0.20502730379262005
EMAHEI,X,X,#
C,16,192.17184,0.4139657278950762
H,8,8.063528,0.017369996758746377
Cr,2,103.9922,0.22401412594275175
O,10,159.99405,0.34465014940342564
EMEJAJ,X,X,#
C,21,252.22554,0.4749927265119784
H,17,17.134997,0.03226873433913381
Cu,1,63.546,0.11967022768166212
F,6,113.990418978,0.21466747541348502
N,4,56.026812,0.10551004545239165
Si,1,28.0855,0.05289079060134897
EMIHIS,X,X,#
C,18,216.19332,0.06053943021456765
H,18,18.142938,0.005080467467441767
Cd,4,449.656,0.1259147046382452
In,16,1837.088,0.514429681610975
N,4,56.026812,0.01568888102194231
S,31,994.0088,0.2783468350468281
EMIPUO,X,X,#
C,44,528.47256,0.3537592903678303
H,30,30.238229999999998,0.02024145735547601
Cu,1,63.546,0.042537663385425625
N,2,28.013406,0.018752161185712123
O,27,431.983935,0.2891698488487329
Rh,4,411.622,0.2755395788568229
EMITUQ01,X,X,#
C,38,456.40812,0.5119766264258477
H,20,20.15882,0.022613192456623927
N,2,28.013406,0.03142408837638034
O,12,191.99286,0.21536833472780917
S,2,64.1296,0.07193749371075836
Zn,2,130.76,0.14668026430258044
EMITUQ,X,X,#
C,38,456.40812,0.5119766264258477
H,20,20.15882,0.022613192456623927
N,2,28.013406,0.03142408837638034
O,12,191.99286,0.21536833472780917
S,2,64.1296,0.07193749371075836
Zn,2,130.76,0.14668026430258044
ENAFAB,X,X,#
C,39,468.41886,0.0893588883736766
H,54,54.428813999999996,0.010383224779927959
N,6,84.040218,0.016032105238378842
Ni,3,176.0802,0.03359030192895019
O,68,1087.95954,0.20754684192249762
P,2,61.947523996,0.01181754697448394
W,18,3309.12,0.6312710907820849
ENATUJ,X,X,#
C,36,432.38664,0.41670332207964456
H,12,12.095292,0.011656577450966913
Ga,3,209.16899999999998,0.20158212375867385
O,24,383.98572,0.3700579767107148
ENEQAS,X,X,#
C,48,576.51552,0.5710554170302767
H,30,30.238229999999998,0.029951847684703135
N,8,112.053624,0.11099237880547226
O,10,159.99405,0.15847876731074462
Zn,2,130.76,0.12952158916880327
ENITAX,X,X,#
C,28,336.30072,0.500722383176157
H,20,20.15882,0.030014721325661086
Cu,2,127.092,0.1892288815873607
O,10,159.99405,0.23821715876791824
Si,1,28.0855,0.04181685514290293
EPISOM,X,X,#
C,57,684.61218,0.5286294158105825
H,36,36.285876,0.028018463580439423
Cu,4,254.184,0.19627044822427364
O,20,319.9881,0.24708167238470435
EPOTAF,X,X,#
C,33,396.35442,0.5109896039328488
H,28,28.222348,0.03638492646701159
Cu,2,127.092,0.16385004800257713
O,14,223.99167,0.28877542159756253
EPUVAP,X,X,#
C,54,648.57996,0.49021079116716076
H,42,42.333522,0.03199659346938873
N,12,168.080436,0.12703883652415243
Ni,3,176.0802,0.13308523154318844
O,18,287.98929,0.21766854729610963
EQETAX,X,X,#
C,17,204.18258,0.5093955509882898
H,11,11.087351,0.027660769452739632
Cu,1,63.546,0.15853482546406195
N,3,42.020109,0.10483194294362914
O,5,79.997025,0.19957691115127937
EQOCIW,X,X,#
C,12,144.12888,0.3566138871950374
H,14,14.111174,0.034914866562659366
Co,2,117.866388,0.29163336865115796
N,8,112.053624,0.2772510160970593
O,1,15.999405,0.03958686149408583
EQOXIT,X,X,#
C,72,864.77328,0.4731955763584089
H,50,50.39705,0.02757677841470027
N,12,168.080436,0.09197198922195267
O,22,351.98690999999997,0.19260383339788828
Zn,6,392.28,0.21465182260704985
EQUMUA,X,X,#
C,18,216.19332,0.46487767922692436
H,6,6.047646,0.013004174399403238
In,1,114.818,0.24689164944354894
O,8,127.99524,0.2752264969301234
EQUNAH,X,X,#
C,36,432.38664,0.46487767922692436
H,12,12.095292,0.013004174399403238
In,2,229.636,0.24689164944354894
O,16,255.99048,0.2752264969301234
EQUNIP,X,X,#
C,108,1297.15992,0.3960951158043119
H,48,48.381168,0.014773463199285304
In,9,1033.362,0.31554292940054407
O,56,895.96668,0.2735884915958588
EQUYOH,X,X,#
C,46,552.49404,0.40281014088392547
H,28,28.222348,0.020576236395156718
O,29,463.98274499999997,0.3382786805829805
Zn,5,326.9,0.23833494213793732
ERAMER,X,X,#
C,36,432.38664,0.4313657009137055
H,40,40.31764,0.04022244313049647
O,16,255.99048,0.25538604252998176
Zr,3,273.672,0.2730258134258164
ERAMES,X,X,#
C,84,1008.90216,0.44904789032309383
H,62,62.492342,0.027814445690600237
N,6,84.040218,0.037405096441852095
O,34,543.97977,0.2421175984963119
Zr,6,547.344,0.2436149690481419
EROBIZ,X,X,#
C,192,2306.06208,0.5533601792100602
H,100,100.7941,0.024186443948341897
O,61,975.963705,0.23419120212987252
Zn,12,784.56,0.18826217471172535
EROCIZ,X,X,#
C,224,2690.40576,0.4100533892271526
H,244,245.937604,0.03748414070396776
N,104,1456.697112,0.22201988887096538
O,76,1215.95478,0.18532757627085839
U,4,952.11564,0.14511500492705587
EROJUS06,X,X,#
C,13,156.13962,0.4583429313367388
H,12,12.095292,0.035505348294390664
Cd,1,112.414,0.32998775252103313
N,2,28.013406,0.08223247003397463
O,2,31.99881,0.09393149781386269
ESAFIQ,X,X,#
C,56,672.60144,0.47971187565073176
H,56,56.444696,0.04025740859058428
Cu,4,254.184,0.1812887635215375
In,1,114.818,0.0818903363312242
N,8,112.053624,0.07991873187559909
O,12,191.99286,0.13693288403032314
ESEDAJ,X,X,#
C,34,408.36516,0.5959244240204778
H,18,18.142938,0.026475862626697245
O,8,127.99524,0.18678255920353937
Zn,2,130.76,0.1908171541492856
ESUSOC01,X,X,#
C,15,180.1611,0.31881727469497634
H,12,12.095292,0.02140411016628978
Co,3,176.799582,0.312868654223642
N,6,84.040218,0.14871952528893137
O,7,111.995835,0.1981904356261604
ESUSOC02,X,X,#
C,15,180.1611,0.31881727469497634
H,12,12.095292,0.02140411016628978
Co,3,176.799582,0.312868654223642
N,6,84.040218,0.14871952528893137
O,7,111.995835,0.1981904356261604
ESUSOC,X,X,#
C,15,180.1611,0.31881727469497634
H,12,12.095292,0.02140411016628978
Co,3,176.799582,0.312868654223642
N,6,84.040218,0.14871952528893137
O,7,111.995835,0.1981904356261604
ESUTET01,X,X,#
C,14,168.15036,0.31544943772060097
H,8,8.063528,0.015127147950467202
Co,3,176.799582,0.3316753453940704
N,6,84.040218,0.15765913028087913
O,6,95.99643,0.18008893865398226
ETETAB,X,X,#
C,76,912.81624,0.46101923019119934
H,68,68.539988,0.034616225172630626
Co,5,294.66597,0.1488214962662617
O,44,703.9738199999999,0.3555430483699084
ETIKAW,X,X,#
C,77,924.82698,0.5576058555888042
H,58,58.460578,0.03524763152336453
Cd,3,337.242,0.20333329154225094
N,7,98.046921,0.05911542207824958
O,15,239.991075,0.1446977992673309
ETIKIE,X,X,#
C,81,972.86994,0.5795652220783835
H,60,60.476459999999996,0.036027480682992906
Cd,3,337.242,0.2009042797890931
N,6,84.040218,0.050065055570208856
O,14,223.99167,0.1334379618793217
ETIKOK,X,X,#
C,63,756.67662,0.34281732927956116
H,81,81.643221,0.03698899931254779
N,18,252.120654,0.11422492379967589
O,18,287.98929,0.1304754457180361
Pb,4,828.8,0.37549330189017904
ETOVOB,X,X,#
C,29,348.31146,0.5506467383729415
H,16,16.127056,0.025495316134467056
Ce,1,140.116,0.22150984751941002
O,8,127.99524,0.2023480979731814
EWALUK,X,X,#
C,54,648.57996,0.5560177916548501
H,48,48.381168,0.041476443689444704
O,13,207.992265,0.17830862345267398
Zn,4,261.52,0.22419714120303127
EWOBAV,X,X,#
C,180,2161.9332,0.6393227597697367
H,120,120.95291999999999,0.035767966659010636
Cu,12,762.552,0.22550042207961482
N,24,336.160872,0.09940885149163776
EWOVET,X,X,#
C,52,624.55848,0.5426016717082486
H,34,34.269994,0.02977296222738285
N,12,168.080436,0.14602431713848682
O,8,127.99524,0.11119924461629035
Zn,3,196.14,0.17040180430959143
EXAXAE,X,X,#
C,7,84.07518,0.1923410636461611
H,5,5.039705,0.011529469460105543
Cu,2,127.092,0.290751806429887
I,1,126.90447,0.29032278897591823
N,1,14.006703,0.03204351335549773
O,5,79.997025,0.18301135813243027
EXEQII,X,X,#
C,16,192.17184,0.42691454478040547
H,8,8.063528,0.017913328953108078
O,10,159.99405,0.3554307801981988
Sc,2,89.911816,0.19974134606828753
EXEWAG,X,X,#
C,34,408.36516,0.48642692233839685
H,16,16.127056,0.019209851830795203
N,2,28.013406,0.033368358027398765
O,8,127.99524,0.1524623958301547
S,4,128.2592,0.15277681356946538
Zn,2,130.76,0.1557556584037893
EXOTOB,X,X,#
C,192,2306.06208,0.4786296873344332
H,174,175.381734,0.03640097343285343
N,48,672.321744,0.13954227377905662
Ni,12,704.3208,0.14618376808274727
O,60,959.9643,0.19924329737090946
EYACOX,X,X,#
C,64,768.68736,0.39810665667845685
H,42,42.333522,0.021924722306925794
Eu,4,607.856,0.31481136869733367
O,32,511.98096,0.26515725231728376
EYAKIB,X,X,#
C,28,336.30072,0.4567546704042945
H,16,16.127056,0.02190333742928531
O,14,223.99167,0.3042195134288071
S,2,64.1296,0.08709911269639638
Ti,2,95.734,0.1300233660412167
EYOCOM,X,X,#
C,84,1008.90216,0.42452199798476986
H,74,74.587634,0.03138469979154049
Er,4,669.036,0.28151441309605135
N,8,112.053624,0.04714949598473866
O,32,511.98096,0.21542939314289955
EYOJOT,X,X,#
C,51,612.54774,0.468458222505266
H,39,39.309699,0.0300628841121135
N,3,42.020109,0.03213572475447796
O,16,255.99048,0.19577387590895337
S,3,96.1944,0.07356660501099972
Zn,4,261.52,0.20000268770818933
EYOPUE,X,X,#
C,22,264.23628,0.5132618899138366
H,18,18.142938,0.03524148404779829
Cd,1,112.414,0.21835692696239145
N,4,56.026812,0.1088284599411073
O,4,63.99762,0.1243112391348665
EYOQAL,X,X,#
C,22,264.23628,0.5727621442695784
H,18,18.142938,0.039326878474939236
Co,1,58.933194,0.1277443906041027
N,4,56.026812,0.12144447756268952
O,4,63.99762,0.13872210908869007
EYOQEP,X,X,#
C,22,264.23628,0.5132618899138366
H,18,18.142938,0.03524148404779829
Cd,1,112.414,0.21835692696239145
N,4,56.026812,0.1088284599411073
O,4,63.99762,0.1243112391348665
EZILUV,X,X,#
C,15,180.1611,0.5479902013282901
H,7,7.055587,0.021460751186683846
Cu,1,63.546,0.19328581660307095
N,1,14.006703,0.04260373630553747
O,4,63.99762,0.19465949457641749
EZIMAC,X,X,#
C,15,180.1611,0.5479902013282901
H,7,7.055587,0.021460751186683846
Cu,1,63.546,0.19328581660307095
N,1,14.006703,0.04260373630553747
O,4,63.99762,0.19465949457641749
EZINEI,X,X,#
C,19,228.20406,0.422231081927416
H,9,9.071469,0.016784347178314944
O,6,95.99643,0.1776159306721776
Pb,1,207.2,0.38336864022209155
EZOFEF,X,X,#
C,48,576.51552,0.3972871162632279
H,54,54.428813999999996,0.037507865452932825
N,6,84.040218,0.05791361151795708
Ni,6,352.1604,0.24268000587062222
O,24,383.98572,0.26461140089526
FABFOF,X,X,#
C,10,120.1074,0.360102189445621
H,6,6.047646,0.01813186003187191
N,1,14.006703,0.04199445177578191
O,8,127.99524,0.3837512606435384
Zn,1,65.38,0.19602023810318683
FABGUM,X,X,#
C,12,144.12888,0.22396839678026761
H,16,16.127056,0.025060562998238764
Ag,2,215.7364,0.33524256648040646
Cl,1,35.4529,0.05509186759940929
N,12,168.080436,0.2611878048386165
O,4,63.99762,0.09944880130306145
FAGFUQ,X,X,#
C,66,792.70884,0.5646511955607454
H,50,50.39705,0.03589811681075067
Co,3,176.799582,0.12593538801830448
O,24,383.98572,0.27351529961019944
FAHHEF,X,X,#
C,24,288.25776,0.39980813110564184
H,15,15.119114999999999,0.020969930218431153
Fe,3,167.535,0.23236791698091214
N,3,42.020109,0.05828110663229104
O,11,175.99345499999998,0.2440996361394568
S,1,32.0648,0.044473278923267086
FAHHOP,X,X,#
C,24,288.25776,0.4036152727917873
H,15,15.119114999999999,0.0211696147402776
Co,3,176.799582,0.24755278580671675
N,3,42.020109,0.058836083915921766
O,12,191.99286,0.26882624274529654
FAHJEH,X,X,#
C,48,576.51552,0.44331493999828075
H,26,26.206466,0.020151613442005833
N,12,168.080436,0.12924642236903677
O,16,255.99048,0.19684535861468408
Zr,3,273.672,0.21044166557599264
FAHPOV,X,X,#
C,48,576.51552,0.5211444708245927
H,28,28.222348,0.025511751381623694
O,15,239.991075,0.21694129202887744
Zn,4,261.52,0.23640248576490613
FAHQIQ,X,X,#
C,58,696.62292,0.5561534838203318
H,40,40.31764,0.03218785271293394
In,2,229.636,0.1833314089214373
N,1,14.006703,0.011182343340478507
O,17,271.989885,0.21714491120481855
FAJLAH,X,X,#
C,52,624.55848,0.5215260100816252
H,30,30.238229999999998,0.0252498748297045
F,12,227.980837956,0.19037118316647983
N,4,56.026812,0.0467841533749623
O,8,127.99524,0.10688005841605104
Zn,2,130.76,0.10918872013117702
FAKLOU,X,X,#
C,72,864.77328,0.5163501474619302
H,24,24.190584,0.014444030481133978
Cd,4,449.656,0.2684864892069071
N,24,336.160872,0.20071933285002863
FAKMIR,X,X,#
C,44,528.47256,0.4909604202747996
H,34,34.269994,0.03183743477060542
O,15,239.991075,0.22295598288811994
Zr,3,273.672,0.25424616206647505
FAKXOI,X,X,#
C,48,576.51552,0.36642173824163415
H,25,25.198525,0.016015678696083106
N,9,126.060327,0.08012142351804996
O,14,223.99167,0.14236462718826112
Pb,3,621.5999999999999,0.3950765323559715
FALTUK,X,X,#
C,48,576.51552,0.46913550136411253
H,22,22.174702,0.01804450978244226
Cu,4,254.184,0.20684046507323092
N,4,56.026812,0.04559142924279449
O,20,319.9881,0.26038809453741985
FALXUN,X,X,#
C,28,336.30072,0.2862068171580931
H,32,32.254112,0.02744967877493886
N,12,168.080436,0.14304390015610008
O,14,223.99167,0.19062683820785734
Pb,2,414.4,0.3526727657030106
FAMQES,X,X,#
C,48,576.51552,0.4431495407447092
H,30,30.238229999999998,0.023243186475591995
Cu,4,254.184,0.19538333133625466
N,4,56.026812,0.04306606699363472
O,24,383.98572,0.29515787444980923
FANCOP,X,X,#
C,30,360.3222,0.3970653374538984
H,39,39.309699,0.04331822712740478
Cl,2,70.9058,0.07813627748842182
N,4,56.026812,0.061740034372697886
O,15,239.991075,0.2644636860587519
Pr,1,140.90766,0.15527643749882514
FANDEG,X,X,#
C,30,360.3222,0.3900411574259522
H,39,39.309699,0.0425519174117659
Cl,2,70.9058,0.07675402820090764
Gd,1,157.25,0.17021979773999765
N,4,56.026812,0.06064783851610094
O,15,239.991075,0.25978526070527574
FANNUG,X,X,#
C,36,432.38664,0.30061796838825133
H,20,20.15882,0.014015473543549931
Cd,4,449.656,0.3126245371355312
N,20,280.13406,0.1947639547640799
O,16,255.99048,0.17797806616858763
FAPTIB,X,X,#
C,18,216.19332,0.4828672404483038
H,13,13.103233,0.029266038190547003
Cd,1,112.414,0.2510763883350125
N,3,42.020109,0.09385180853953737
O,4,63.99762,0.1429385244865992
FAPTOH,X,X,#
C,18,216.19332,0.4828672404483038
H,13,13.103233,0.029266038190547003
Cd,1,112.414,0.2510763883350125
N,3,42.020109,0.09385180853953737
O,4,63.99762,0.1429385244865992
FARBOS,X,X,#
C,16,192.17184,0.3695986895978431
H,6,6.047646,0.011631267290523094
O,10,159.99405,0.3077120520022693
P,1,30.973761998,0.05957096443670556
Zn,2,130.76,0.251487026672659
FAVFUG,X,X,#
C,51,612.54774,0.5105566701470303
H,37,37.293817,0.031084282548479752
Cd,2,224.828,0.18739345122033518
K,1,39.0983,0.03258831361684501
N,1,14.006703,0.011674544164375533
O,17,271.989885,0.22670273830293414
FAXDAM,X,X,#
C,46,552.49404,0.4554862853883644
H,36,36.285876,0.02991474599672207
N,10,140.06703,0.1154738451116696
O,18,287.98929,0.23742368683964885
Zn,3,196.14,0.1617014366635951
FAXSOQ,X,X,#
C,22,264.23628,0.4014898522087208
H,16,16.127056,0.024504013339885663
Co,2,117.866388,0.17909031529847355
Fe,1,55.845,0.08485284759759716
N,10,140.06703,0.21282274778472682
O,4,63.99762,0.09724022377059605
FAYQIH,X,X,#
C,77,924.82698,0.5277833684139053
H,56,56.444696,0.032212048770440156
N,18,252.120654,0.1438810619634353
O,12,191.99286,0.1095671304509513
Zn,5,326.9,0.18655639040126795
FAYQON,X,X,#
C,83,996.89142,0.5428376359440852
H,68,68.539988,0.03732210379898341
N,18,252.120654,0.1372873484958238
O,12,191.99286,0.10454593965764468
Zn,5,326.9,0.1780069721034628
FAZGAS,X,X,#
C,48,576.51552,0.538542911042512
H,24,24.190584,0.0225972538036416
La,2,277.81094,0.25951272282671006
O,12,191.99286,0.1793471123271364
FAZGEW,X,X,#
C,48,576.51552,0.538542911042512
H,24,24.190584,0.0225972538036416
La,2,277.81094,0.25951272282671006
O,12,191.99286,0.1793471123271364
FAZGIA,X,X,#
C,48,576.51552,0.538542911042512
H,24,24.190584,0.0225972538036416
La,2,277.81094,0.25951272282671006
O,12,191.99286,0.1793471123271364
FAZYIS,X,X,#
C,54,648.57996,0.5680903910716345
H,34,34.269994,0.030017045690839052
N,12,168.080436,0.14722144763574074
O,10,159.99405,0.14013859206139306
Zn,2,130.76,0.11453252354039264
FEBXIV,X,X,#
C,48,576.51552,0.5836339627895262
H,29,29.230289,0.029591205805791825
Cu,2,127.092,0.12866125026234584
O,14,223.99167,0.2267573750554778
P,1,30.973761998,0.03135620608685846
FECXAO,X,X,#
C,27,324.28998,0.5474853807010374
H,17,17.134997,0.028928307793710223
La,1,138.90547,0.2345083684806004
O,7,111.995835,0.18907794302465208
FECXOC,X,X,#
C,72,864.77328,0.2649957426052173
H,48,48.381168,0.014825624055206443
Cl,3,106.3587,0.03259189817824335
Co,12,707.198328,0.21670945487299056
N,96,1344.643488,0.41204418300462475
O,12,191.99286,0.05883309728371756
FEFZEZ,X,X,#
C,9,108.09666,0.03597257400696247
H,27,27.214406999999998,0.009056452529274239
Ni,6,352.1604,0.11719248357277187
O,52,831.96906,0.2768639528950571
P,1,30.973761998,0.010307496510503625
W,9,1654.56,0.5506070404854306
FEGNIQ,X,X,#
C,45,540.4833,0.5254994882099094
H,31,31.246171,0.030379933790774503
N,5,70.033515,0.06809197673645237
O,16,255.99048,0.24889365911325853
Zn,2,130.76,0.12713494214960527
FEHCOM,X,X,#
C,24,288.25776,0.5154814705521313
H,20,20.15882,0.03604932674907248
N,4,56.026812,0.1001908272655272
O,4,63.99762,0.11444474996765563
Zn,2,130.76,0.23383362546561343
FEHHEI,X,X,#
C,8,96.08592,0.442526770552299
H,10,10.07941,0.04642104437749618
Mn,1,54.938044,0.2530189146524289
N,4,56.026812,0.258033270417776
FEPGAL,X,X,#
C,88,1056.94512,0.5442023574519381
H,46,46.365286,0.02387266610884522
O,32,511.98096,0.26360994542697397
Zn,5,326.9,0.16831503101224268
FEPGEP,X,X,#
C,88,1056.94512,0.4854247606779664
H,46,46.365286,0.021294254010383682
Cd,5,562.07,0.25814272668600297
O,32,511.98096,0.23513825862564697
FEQSIF,X,X,#
C,37,444.39738,0.37019851219206423
H,40,40.31764,0.03358599986141965
Co,4,235.732776,0.1963736216223983
O,30,479.98215,0.39984186632411783
FERWAC,X,X,#
C,48,576.51552,0.32913441515972613
H,24,24.190584,0.01381047593863948
Ag,6,647.2092,0.36949364611727054
Fe,3,167.535,0.09564622691126287
N,24,336.160872,0.1919152358731011
FEWSIM,X,X,#
C,92,1104.98808,0.5213998380455402
H,64,64.508224,0.030438860070061052
Co,6,353.599164,0.16684935356283517
F,4,75.993612652,0.035858357249653146
N,28,392.187684,0.18505773828895555
O,8,127.99524,0.06039585278295495
FEXCES,X,X,#
C,26,312.27924,0.47726401134234414
H,20,20.15882,0.03080921836856101
Co,2,117.866388,0.18013808775541126
N,2,28.013406,0.0428135745396386
O,11,175.99345499999998,0.26897510799404506
FEXJUQ,X,X,#
C,21,252.22554,0.37598522564057496
H,11,11.087351,0.016527589424493866
Fe,3,167.535,0.24973951796354057
O,15,239.991075,0.35774766697139054
FEXKAX,X,X,#
C,21,252.22554,0.37485876894506676
H,13,13.103233,0.019474085739217266
Fe,3,167.535,0.24899129507349557
O,15,239.991075,0.3566758502422205
FIBHEF,X,X,#
C,20,240.2148,0.4258575064155904
H,21,21.166761,0.0375248488367693
Cu,3,190.638,0.33796678351232035
N,8,112.053624,0.19865086123532003
FIDFEG,X,X,#
C,66,792.70884,0.7085520142814177
H,46,46.365286,0.04144298023475304
Cu,1,63.546,0.056799727753164664
N,4,56.026812,0.05007880383466684
O,6,95.99643,0.08580510322090656
S,2,64.1296,0.05732137067509124
FIDLUC,X,X,#
C,64,768.68736,0.5316605567948269
H,49,49.389109,0.03415984515543536
Co,4,235.732776,0.16304394408534337
N,4,56.026812,0.038750794683756855
O,21,335.987505,0.23238485928063746
FIDRIV,X,X,#
C,38,456.40812,0.5025286511731933
H,42,42.333522,0.04661136990742125
Dy,1,162.5,0.17892079969051367
Na,1,22.98976928,0.025312910180172336
O,14,223.99167,0.2466262690486993
FIJNAQ,X,X,#
C,18,216.19332,0.13308787567479738
H,16,16.127056,0.009927761060926837
Br,6,479.42099999999994,0.2951299440884067
Hg,3,601.7760000000001,0.3704512677453534
N,3,42.020109,0.025867436803474936
O,8,127.99524,0.07879343630083414
Pr,1,140.90766,0.08674227832620647
FIJNEU,X,X,#
C,18,216.19332,0.1328152579589906
H,16,16.127056,0.009907424997030838
Br,6,479.42099999999994,0.29452539877715567
Hg,3,601.7760000000001,0.3696924339453667
N,3,42.020109,0.025814449846553546
Nd,1,144.242,0.08861299895168231
O,8,127.99524,0.07863203552322019
FIJNIY,X,X,#
C,18,216.19332,0.13096341393400188
H,16,16.127056,0.0097692857044095
Br,6,479.42099999999994,0.29041882918331197
Er,1,167.259,0.10132047396833176
Hg,3,601.7760000000001,0.3645378098802864
N,3,42.020109,0.025454518800668204
O,8,127.99524,0.07753566852899023
FILTAY,X,X,#
C,62,744.66588,0.6771132857394084
H,40,40.31764,0.03666021289126152
N,4,56.026812,0.05094432252330954
O,8,127.99524,0.11638411244973942
Zn,2,130.76,0.11889806639628103
FIPWUY,X,X,#
C,9,108.09666,0.37326584128489826
H,12,12.095292,0.0417659467366198
N,4,56.026812,0.19346476677161747
O,3,47.998215,0.1657414216327167
Zn,1,65.38,0.22576202357414785
FIQDAN,X,X,#
C,25,300.2685,0.4690379536451819
H,19,19.150879,0.029914856525631184
N,1,14.006703,0.021879335702665547
O,11,175.99345499999998,0.274912653135928
Zn,2,130.76,0.20425520099059336
FISGOF,X,X,#
C,30,360.3222,0.5413891620910156
H,18,18.142938,0.027260018954394834
Cu,2,127.092,0.19095751354890525
O,10,159.99405,0.24039330540568427
FISJEZ,X,X,#
C,28,336.30072,0.46499403016971047
H,16,16.127056,0.02229844992366537
N,8,112.053624,0.154933555357483
O,8,127.99524,0.17697560234227072
Zn,2,130.76,0.18079836220687048
FITGAT,X,X,#
C,20,240.2148,0.36109302383360553
H,26,26.206466,0.03939379277185491
N,10,140.06703,0.21055000525401574
O,8,127.99524,0.19240358315935596
Zn,2,130.76,0.19655959498116793
FIVSAH,X,X,#
C,70,840.7518,0.4774960601164566
H,38,38.301758,0.021753076877782447
Cd,4,449.656,0.25537735204102496
N,8,112.053624,0.06363966628649599
O,20,319.9881,0.18173384467824003
FIVYER,X,X,#
C,90,1080.9666,0.6300990446277165
H,58,58.460578,0.03407686633998137
N,8,112.053624,0.06531643200583012
Ni,3,176.0802,0.10263773718619727
O,18,287.98929,0.16786991984027477
FIYRAJ,X,X,#
C,40,480.4296,0.48897157101774585
H,31,31.246171,0.031801723545258516
Cd,2,224.828,0.22882541035934875
N,5,70.033515,0.07127870109053411
O,11,175.99345499999998,0.1791225939871127
FIZPUB,X,X,#
C,48,576.51552,0.4740189300682427
H,26,26.206466,0.021547314067433567
O,22,351.98690999999997,0.2894084420766796
Zn,4,261.52,0.2150253137876441
FIZWAP,X,X,#
C,24,288.25776,0.6334093039272504
H,16,16.127056,0.03543712861487506
N,2,28.013406,0.061555851939914676
Ni,1,58.6934,0.12897118758962006
O,4,63.99762,0.14062652792833982
FIZWET,X,X,#
C,24,288.25776,0.6242374195053713
H,16,16.127056,0.03492399240755431
N,2,28.013406,0.06066451176542925
O,4,63.99762,0.13859022967251716
Zn,1,65.38,0.14158384664912807
FIZXUK,X,X,#
