,Unnamed: 0,index,Price,Supply risk,Radioactive,Toxicity,log(Price),Density,Average CN,Formula
0,0,ABADUG,0.3955073868804371,1.7105056338182505,0.0,0.1382892961120409,-0.40284540078462705,1.046453201733028,5.0,C153 H90 N6 O27 Zn6
1,1,ABEDEU,8505.050603288168,1.37944902149281,0.0,0.0,3.929676901918422,0.9605368254395265,5.0,C52 H34 Au1 Co3 F1 N2 O13 P2
2,2,ABELOM01,0.9478417143844332,1.1964942864959536,0.0,0.1258753936765515,-0.023264181975169097,1.0491393968602831,4.0,C135 H96 Cu6 I6 N12
3,3,ABEXEN,40.34324671763879,1.5499394333739798,0.0,0.0,1.6057708461527878,0.2410648287144677,8.0,C22 H10 In1 N1 O8 S1
4,4,ACEMEE,1.8373878057186577,1.4123772326734978,0.0,0.2440090047435136,0.2642008297454092,0.8779776630646059,2.6666666666666665,C38 H22 Cu3 N8
5,5,ACENIF,0.8868794201016819,1.6518751718865192,0.0,0.3100976993362524,-0.052135422720946865,1.3134408424012671,4.666666666666667,C38 H40 N4 O20 Zn6
6,6,ACIBOE,0.7424737930835096,1.446498070307408,0.0,0.2596062213578705,-0.12931887092668604,1.3280385259555176,6.0,C21 H21 N1 O17 Zn3
7,7,ACIPIP,76.77665781973514,1.8132887117737964,0.0,0.0,1.885229202831677,1.151124594907603,6.0,C16 H10 In2 O10
8,8,ACODON,174.80201139729306,0.9150827687749762,0.0,0.0,2.2425464256308754,1.1677941655254005,8.0,C43 H28 O17 P2 Tb2
9,9,ACOLUB,0.5537884105066259,1.4586807204908256,0.0,0.2224049841392071,-0.25665613726087977,1.084325529475377,6.0,C64 H50 Cd3 N4 O19
10,10,ACUFEK,1.280073696505985,1.1981821208216423,0.0,0.1699965068401042,0.10723497360454143,0.5877500268911905,6.0,C192 H120 Cu12 N24 O60
11,11,ACURUO,0.579207991013706,1.3848004607080409,0.0,0.2326136510095204,-0.23716545504775816,1.1293241253314523,7.0,C74 H70 Cd4 N10 O24
12,12,ADABAK01,1.7417454842748648,0.9745322891781876,0.0,0.2313075012317217,0.24098469323729427,1.6501308947044506,5.0,C17 H14 Cu2 N10 O4
13,13,ADASIJ,1.596472833492354,1.0936133670506534,0.0,0.212014984527537,0.20316153273155776,0.6694840099713588,5.0,C66 H48 Cu6 O36
14,14,ADATAC,0.4609358751325604,1.490148582395915,0.0,0.1611663899064896,-0.3363594889555962,0.3529565953938235,5.0,C102 H72 N12 O36 Zn6
15,15,ADATIK,1.725099558912783,0.921917368326356,0.0,0.2290968869738091,0.23681416412740885,0.4339360570027765,5.5,C96 H96 Cu12 N30 O56
16,16,ADEGEY,0.554103001344292,1.443658624197732,0.0,0.2225313258410811,-0.2564094974420919,1.0207341589339012,7.0,C42 H18 Cd2 Cl2 O12
17,17,ADIPAI,1.6549310851907395,1.3828983444928782,0.0,0.2197783645671632,0.21877991355310641,0.9775279702342196,2.6666666666666665,C42 H32 Cu3 N10
18,18,ADUJER,2.239765757731056,1.132174198581464,0.0,0.0,0.3502026007251068,0.5112350044465798,6.0,C24 H17 Cl2 N9 Ni1
19,19,ADUWON,1.6906171662144511,1.242397500774855,0.0,0.0,0.22804527440797592,0.5477945758017071,6.0,C108 H84 Ni3 O42
20,20,AFADAN,0.0096678583444759,0.7885237321555386,0.0,0.0,-2.0146697215932194,1.121315732919648,6.0,C18 H24 Fe1 N18
21,21,AFITIT,0.4291065884882691,1.7180025484718198,0.0,0.150037268702192,-0.36743481727312455,2.033709812917057,5.0,C184 H128 N8 O32 Zn8
22,22,AFUKAP,0.2698022917982012,1.266590563039795,0.0,0.1226374053628187,-0.5689543655941178,0.9591304085227812,6.0,C64 H50 Mn3 N4 O19
23,23,AGOFEJ,1.2595930456926936,1.263322957130282,0.0,0.167276632894116,0.10023025419884574,0.6184399626756818,5.333333333333333,C104 H104 Cu6 N16 O20
24,24,AGOVID,51.82138159232418,1.8265556717236149,0.0,0.0,1.7145089873824213,0.6422019398566919,6.0,C114 H72 In6 N6 O26
25,25,AHAFAR,7.268491281055852,1.3061035003436965,0.0,0.0,0.8614442738149841,1.3826508088643925,4.0,C36 H36 Co2 N8 O9
26,26,AHEQAH,11.88354098173107,1.0912179322869873,0.0,0.0,1.074945868228285,0.8948763806079816,8.0,C36 H21 Ho1 N1 O10
27,27,AHUJEV,0.5919554358920016,0.8861555960960719,0.0,0.2870782909272559,-0.22771098698432132,1.638895692215647,7.0,C18 H14 F4 O5 Pb1 S4
28,28,AJAKON,0.667918622600844,1.499451019873216,0.0,0.2682404106830698,-0.17527644756680405,1.3911326508516324,6.4,C84 H52 Cd5 N4 O26
29,29,AKAYIV,0.8181707746569363,1.094416132397562,0.0,0.1086548173515187,-0.0871560377096936,1.1430630710552772,4.0,C48 H30 Br2 Cu2 N6 O12
30,30,AKEKIN,7.807385792869327,1.0970715455725542,0.0,0.0,0.8925056400505658,0.5044582439472711,8.0,C48 H26 N12 O16 Zr3
31,31,AKOJAO,37.65115704284525,0.7873851145204047,0.3340061092569226,0.1577411868415802,1.5757783268740877,1.8517514281779872,6.5,C14 H6 Cd1 N2 O10 U1
32,32,ALAHUS,221.167250470275,0.7281967075630925,0.0,0.0,2.3447208188667044,1.4586641059732175,8.333333333333334,C43 H29 N2 O23 Tb3
33,33,ALAJOP01,0.3463309545119465,1.7425304803914068,0.0,0.1210947393398414,-0.4605086901631099,0.5658716000475557,5.0,C62 H48 N2 O8 Zn2
34,34,ALECAY,35.192422599294744,0.986986782887284,0.31548563513487,0.0,1.5464491641154252,0.4182859923470255,8.0,C62 H32 O16 U2
35,35,ALEJEI,1.4600141093403824,1.0001366215323346,0.0,0.1938929760080189,0.16435705275639817,0.635721679180423,5.0,C66 H48 Cu6 N12 O36
36,36,ALEJIM,0.5673633725323534,1.3968934644301043,0.0,0.1983788015847389,-0.2461387045298285,0.626340810693593,5.0,C66 H48 N12 O36 Zn6
37,37,ALICII,4.393240137987801,0.8774945322450991,0.0,0.5834316252307836,0.6427849427947177,1.5079826514947736,2.0,C4 H4 Cu3 N6
38,38,ALIXID,10.715847646065535,1.3651623438785236,0.0,0.0,1.0300265303427225,1.310542091747019,6.0,C34 H16 Co3 O16
39,39,ALUDIX,0.7647308739054665,1.4898596337181929,0.0,0.2673884174494638,-0.11649137601204783,1.0666782721787786,4.0,C7 H5 N3 O3 Zn1
40,40,AMILUE,0.5082255497084646,1.561417997930013,0.0,0.1777012411568058,-0.2939435057191754,1.0337448827585651,5.0,C63 H55 N9 O17 Zn4
41,41,ANUGIA,1.4917512752191986,1.2465415553288766,0.0,0.1981077390729347,0.17369641777165729,0.6017679195518044,5.0,C28 H18 Cu2 O10
42,42,ANUGUM,0.5734307324814553,1.669664380097407,0.0,0.2005002561123969,-0.2415190351609918,0.6803933815903821,4.0,C29 H13 O10 Zn2
43,43,APAZEY,165.89352103605563,1.028901689703426,0.0,0.0,2.2198294250042596,1.0306068737777838,9.0,C27 H19 O8 Tb1
44,44,APAZIC,1.1197253261312767,1.0626508056179933,0.0,0.0,0.04911150126354679,0.9496558191180297,9.0,C27 H19 La1 O8
45,45,APUZUJ,5.553710716499614,1.3900675076366389,0.0,0.0,0.7445832543303524,1.28679115454229,6.0,C81 H48 Co3 N12 O18
46,46,AQUCOG,7.577686577781805,0.9333480775399416,0.0,0.0,0.8795366383690586,1.2450221706154083,5.0,C8 H2 Ne1 Ni2 O6
47,47,AQUDIB,7.577686577781805,0.9333480775399416,0.0,0.0,0.8795366383690586,1.216762311457321,5.0,C8 H2 Ne1 Ni2 O6
48,48,ARADEE,0.804470071982659,1.382568921956692,0.0,0.3230803501938389,-0.0944901079534555,1.4185423829659196,7.0,C32 H28 Cd3 N5 O14
49,49,ARAJEK,1.17317959424226,1.3337079063088386,0.0,0.1558007429272589,0.06936450045149371,1.1732446963332654,6.0,C20 H12 Cu1 N2 O4
50,50,ARAJIO,7.59364170231117,1.4836691640881945,0.0,0.0,0.8804501015764745,1.16596088258333,6.0,C20 H12 Co1 N2 O4
51,51,ARAJOU,3.118065573012434,1.3377260022181137,0.0,0.0,0.4938852441748284,1.1994452743769863,6.0,C20 H12 N2 Ni1 O4
52,52,ARAKAH,0.4563980711421929,1.6513735752119674,0.0,0.1595797451546129,-0.3406561996921932,1.1858401429686627,6.0,C20 H12 N2 O4 Zn1
53,53,ARAZOL,0.3133647570350261,1.5963204635424213,0.0,0.1258493000140667,-0.5039498486009205,1.0665451820898575,7.0,C100 H64 Cd2 N12 O8
54,54,AROFAP,0.6409709218438558,1.422452377805553,0.0,0.2574180409011469,-0.1931616721492069,1.220305112166672,5.833333333333333,C99 H84 Cd6 O42
55,55,AROHOH,0.677955230170714,1.647405778760462,0.0,0.2370472832764734,-0.16879898449840047,0.8264051136537971,4.625,C86 H54 N6 O30 S1 Zn8
56,56,AROQAB,1.3548451674819637,1.5486317575250763,0.0,0.0,0.13188966661239065,1.1313301208285031,10.5,C44 H38 K2 N4 O2
57,57,ASINEX,0.327528416136621,1.647927339087144,0.0,0.1145204252225947,-0.48475101495168216,0.6894071830104342,5.0,C93 H65 N9 O13 Zn3
58,58,ASINIB,0.8408501936378104,1.420236480401329,0.0,0.1116666923821793,-0.07528137146924527,0.6958448611575915,5.0,C93 H65 Cu3 N9 O13
59,59,ATAJAI,0.4037663182448553,1.633838493179033,0.0,0.141177034351348,-0.39386991226335755,1.106918008249846,4.0,C140 H96 N16 O24 Zn6
60,60,ATEYOP,7.261410306012351,1.0342672755447515,0.0,0.0,0.8610209772616091,0.7745244228699356,7.666666666666667,C80 H57 Gd3 O23
61,61,ATEYUV,15.019259267512162,1.0215987945987517,0.0,0.0,1.1766485142949976,0.8046347101539534,7.666666666666667,C80 H57 Ho3 O23
62,62,ATEZAC,7.2944992554143315,1.0582068176606418,0.0,0.0,0.8629954842932721,0.7083108811622997,6.333333333333333,C80 H49 Er3 O19
63,63,ATOBIW,0.3509419553824555,1.4952252468528715,0.0,0.1227069774064529,-0.45476470843926364,1.112781159842534,4.0,C25 H17 N5 O5 Zn1
64,64,ATURIS,38.237682539630605,1.6711746449450875,0.0,0.0,1.5824915632392882,0.5562178337294739,8.0,C27 H13 In1 N1 O8
65,65,AVAJUE02,0.9900649800429032,1.4237537794742243,0.0,0.1314827330734267,-0.0043363008085491065,0.1704677859442951,6.0,C78 H54 Cu3 N2 O15
66,66,AVAKAL02,0.9900649800429032,1.4237537794742243,0.0,0.1314827330734267,-0.0043363008085491065,0.2154418797385721,6.0,C78 H54 Cu3 N2 O15
67,67,AVAKEP02,0.8492635352511939,1.4770813105441405,0.0,0.1127840020253909,-0.0709575227763784,0.2530808919709011,6.0,C96 H78 Cu3 N2 O15
