Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
pugsiv_P1_charged,4.69291e-07,0,4.69362e-07,1.42109e-14,4.69227e-07,1.42109e-14,-0.0003389903,,-0.0007133534,0.0000000000,-0.0000043803,0.0000000000
puzlaz_P1_H,3.49041e-07,1.42109e-14,3.49093e-07,0,3.48995e-07,1.00486e-14,-0.0003315061,,-0.0006976038,0.0000000000,-0.0000042837,0.0000000000
puqyac_P1,2.69075e-07,0,2.69094e-07,7.10543e-15,2.69059e-07,0,-0.0001576596,,-0.0003317695,0.0000000000,-0.0000020377,0.0000000000
pobyah_P1_H,1.29321e-07,0,1.29338e-07,0,1.29305e-07,0,-0.0002982203,,-0.0006275591,0.0000000000,-0.0000038536,0.0000000000
pitpep_P1,4.06568e-07,1.00486e-14,4.0662e-07,1.42109e-14,4.06522e-07,1.00486e-14,-0.0002854850,,-0.0006007597,0.0000000000,-0.0000036890,0.0000000000
purqup_P1,4.65152e-07,1.42109e-14,4.6523e-07,1.00486e-14,4.65083e-07,1.00486e-14,-0.0003755891,,-0.0007903699,0.0000000000,-0.0000048532,0.0000000000
pusxil01_P1_charged,3.32051e-07,7.10543e-15,3.32069e-07,1.00486e-14,3.32035e-07,7.10543e-15,-0.0001220554,,-0.0002568468,0.0000000000,-0.0000015771,0.0000000000
qalxou_P1_charged_H,4.31628e-07,0,4.31657e-07,1.42109e-14,4.31602e-07,0,-0.0001522026,,-0.0003202870,0.0000000000,-0.0000019667,0.0000000000
pobgoe01_P1,7.37005e-07,2.00972e-14,7.37057e-07,2.00972e-14,7.36959e-07,2.00972e-14,-0.0001575774,,-0.0003315973,0.0000000000,-0.0000020361,0.0000000000
piwlal_P1,5.77914e-07,1.42109e-14,5.77963e-07,0,5.7787e-07,0,-0.0001896445,,-0.0003990778,0.0000000000,-0.0000024505,0.0000000000
podcuj_P1_H,4.99611e-07,0,4.99655e-07,2.00972e-14,4.99572e-07,0,-0.0001969059,,-0.0004143581,0.0000000000,-0.0000025445,0.0000000000
pusxil_P1_charged_H,3.39738e-07,1.00486e-14,3.39756e-07,0,3.39721e-07,0,-0.0001225490,,-0.0002578856,0.0000000000,-0.0000015837,0.0000000000
puzlus_P1,8.74791e-07,2.00972e-14,8.74908e-07,0,8.74687e-07,0,-0.0002988511,,-0.0006288864,0.0000000000,-0.0000038617,0.0000000000
qamveh01_P1_H,3.94701e-07,0,3.94759e-07,0,3.94649e-07,1.00486e-14,-0.0003296968,,-0.0006937963,0.0000000000,-0.0000042603,0.0000000000
puxduk_P1,4.05865e-07,1.74047e-14,4.05931e-07,0,4.05806e-07,1.00486e-14,-0.0003623332,,-0.0007624747,0.0000000000,-0.0000046822,0.0000000000
podkok_P1_H,7.8733e-07,2.00972e-14,7.87373e-07,2.00972e-14,7.8729e-07,2.00972e-14,-0.0001251549,,-0.0002633696,0.0000000000,-0.0000016172,0.0000000000
qalxua01_P1_charged,3.72271e-07,0,3.72301e-07,1.00486e-14,3.72244e-07,0,-0.0001831122,,-0.0003853314,0.0000000000,-0.0000023665,0.0000000000
puddok_P1,5.24742e-07,0,5.24785e-07,1.42109e-14,5.24703e-07,0,-0.0001851607,,-0.0003896423,0.0000000000,-0.0000023925,0.0000000000
pizjaj_P1_charged_H,7.65535e-07,2.84217e-14,7.65596e-07,2.00972e-14,7.6548e-07,0,-0.0001803893,,-0.0003796020,0.0000000000,-0.0000023309,0.0000000000
pizroh_P1,2.95747e-07,0,2.95793e-07,0,2.95705e-07,7.10543e-15,-0.0003505049,,-0.0007375839,0.0000000000,-0.0000045291,0.0000000000
pufque_P1_charged,5.58885e-07,1.42109e-14,5.5895e-07,0,5.58826e-07,1.42109e-14,-0.0002614911,,-0.0005502679,0.0000000000,-0.0000033789,0.0000000000
rigyoy_P1,2.97935e-07,7.10543e-15,2.97965e-07,0,2.97908e-07,7.10543e-15,-0.0002289389,,-0.0004817672,0.0000000000,-0.0000029584,0.0000000000
redmof_P1,3.55874e-07,1.00486e-14,3.55911e-07,1.00486e-14,3.55842e-07,1.00486e-14,-0.0002300118,,-0.0004840259,0.0000000000,-0.0000029720,0.0000000000
quqfoy_P1_H,3.66534e-07,0,3.66559e-07,1.00486e-14,3.66512e-07,1.00486e-14,-0.0001511329,,-0.0003180364,0.0000000000,-0.0000019529,0.0000000000
rahnof_P1_H,6.43205e-07,0,6.43233e-07,1.42109e-14,6.4318e-07,1.42109e-14,-0.0000979685,,-0.0002061602,0.0000000000,-0.0000012659,0.0000000000
rapyue_P1_H,4.44867e-07,1.42109e-14,4.4491e-07,1.00486e-14,4.44828e-07,1.00486e-14,-0.0002194716,,-0.0004618449,0.0000000000,-0.0000028360,0.0000000000
quqpoi_P1_charged_H,5.19415e-07,1.42109e-14,5.19491e-07,2.00972e-14,5.19347e-07,0,-0.0003295123,,-0.0006934080,0.0000000000,-0.0000042580,0.0000000000
rexfil_P1,2.97164e-07,7.10543e-15,2.97197e-07,0,2.97135e-07,7.10543e-15,-0.0002466514,,-0.0005190402,0.0000000000,-0.0000031873,0.0000000000
qulpul03_P1,3.65087e-07,0,3.6517e-07,1.00486e-14,3.65013e-07,1.00486e-14,-0.0005074754,,-0.0010679046,0.0000000000,-0.0000065574,0.0000000000
qutvuz_P1,2.99124e-07,1.00486e-14,2.9918e-07,0,2.99075e-07,0,-0.0004163055,,-0.0008760517,0.0000000000,-0.0000053796,0.0000000000
rezvau_P1,3.50513e-07,1.00486e-14,3.50541e-07,0,3.50488e-07,1.00486e-14,-0.0001805475,,-0.0003799343,0.0000000000,-0.0000023331,0.0000000000
ridgiw_P1,4.29656e-07,1.00486e-14,4.29678e-07,0,4.29637e-07,1.42109e-14,-0.0001109591,,-0.0002334971,0.0000000000,-0.0000014335,0.0000000000
rebsid_P1_charged_H,3.14698e-07,1.00486e-14,3.14748e-07,7.10543e-15,3.14653e-07,7.10543e-15,-0.0003561807,,-0.0007495271,0.0000000000,-0.0000046025,0.0000000000
rahbou_P1_H,4.63899e-07,1.00486e-14,4.6395e-07,1.00486e-14,4.63854e-07,1.42109e-14,-0.0002464742,,-0.0005186674,0.0000000000,-0.0000031850,0.0000000000
riddue_P1,2.76014e-07,7.10543e-15,2.76047e-07,7.10543e-15,2.75985e-07,7.10543e-15,-0.0002627427,,-0.0005529019,0.0000000000,-0.0000033951,0.0000000000
qusnoj_P1,1.4958e-07,3.55271e-15,1.49585e-07,3.55271e-15,1.49575e-07,0,-0.0000814530,,-0.0001714046,0.0000000000,-0.0000010521,0.0000000000
rewneo_P1,6.6068e-07,1.42109e-14,6.60731e-07,1.42109e-14,6.60634e-07,1.42109e-14,-0.0001737557,,-0.0003656422,0.0000000000,-0.0000022453,0.0000000000
raymip_P1_H,7.75973e-07,2.00972e-14,7.76045e-07,2.00972e-14,7.75908e-07,2.00972e-14,-0.0002091194,,-0.0004400597,0.0000000000,-0.0000027022,0.0000000000
reflib_P1_charged,3.13318e-07,0,3.13343e-07,0,3.13295e-07,7.10543e-15,-0.0001794932,,-0.0003777155,0.0000000000,-0.0000023195,0.0000000000
retdom_P1_charged_H,5.81425e-07,2.00972e-14,5.81497e-07,2.00972e-14,5.8136e-07,0,-0.0002777413,,-0.0005844643,0.0000000000,-0.0000035890,0.0000000000
raymov_P1_H,9.15601e-07,0,9.15683e-07,0,9.15527e-07,2.84217e-14,-0.0002027081,,-0.0004265681,0.0000000000,-0.0000026194,0.0000000000
rachua01_P1,5.64212e-07,0,5.64256e-07,1.42109e-14,5.64174e-07,2.00972e-14,-0.0001718162,,-0.0003615608,0.0000000000,-0.0000022203,0.0000000000
rewneo01_P1,6.39313e-07,1.42109e-14,6.39365e-07,1.42109e-14,6.39268e-07,0,-0.0001795631,,-0.0003778632,0.0000000000,-0.0000023203,0.0000000000
rebyij_P1_charged_H,4.07096e-07,0,4.07149e-07,1.00486e-14,4.07048e-07,1.00486e-14,-0.0002929540,,-0.0006164774,0.0000000000,-0.0000037854,0.0000000000
ralfix_P1_H,4.41917e-07,1.00486e-14,4.41969e-07,1.00486e-14,4.41871e-07,1.00486e-14,-0.0002619624,,-0.0005512600,0.0000000000,-0.0000033850,0.0000000000
quvlaw_P1,3.03358e-07,1.00486e-14,3.03391e-07,1.2307e-14,3.03329e-07,1.00486e-14,-0.0002398823,,-0.0005047954,0.0000000000,-0.0000030995,0.0000000000
qupzim02_P1,5.96091e-07,1.42109e-14,5.96189e-07,2.00972e-14,5.96004e-07,0,-0.0003684392,,-0.0007753241,0.0000000000,-0.0000047609,0.0000000000
quttii01_P1_H,2.39629e-07,7.10543e-15,2.39658e-07,0,2.39604e-07,0,-0.0002706838,,-0.0005696128,0.0000000000,-0.0000034977,0.0000000000
ripdeb_P1,2.98396e-07,0,2.98409e-07,1.00486e-14,2.98383e-07,7.10543e-15,-0.0001014800,,-0.0002135504,0.0000000000,-0.0000013118,0.0000000000
regyot_P1_charged,5.80782e-07,1.42109e-14,5.8081e-07,0,5.80757e-07,1.42109e-14,-0.0001071436,,-0.0002254678,0.0000000000,-0.0000013844,0.0000000000
rifzeo_P1_charged_H,4.94426e-07,0,4.9447e-07,0,4.94387e-07,0,-0.0001990101,,-0.0004187866,0.0000000000,-0.0000025715,0.0000000000
riproz_P1_charged,2.92272e-07,1.00486e-14,2.92327e-07,7.10543e-15,2.92222e-07,7.10543e-15,-0.0004260627,,-0.0008965840,0.0000000000,-0.0000055055,0.0000000000
regxos_P1,4.37744e-07,1.42109e-14,4.37805e-07,1.00486e-14,4.3769e-07,1.00486e-14,-0.0003119793,,-0.0006565128,0.0000000000,-0.0000040313,0.0000000000
ranwah_P1_H,4.74902e-07,1.00486e-14,4.74929e-07,1.42109e-14,4.74878e-07,1.42109e-14,-0.0001267062,,-0.0002666336,0.0000000000,-0.0000016373,0.0000000000
repciz_P1,4.15655e-07,1.00486e-14,4.15692e-07,1.00486e-14,4.15621e-07,1.00486e-14,-0.0002028164,,-0.0004267963,0.0000000000,-0.0000026210,0.0000000000
rervoc_P1_charged_H,3.73676e-07,1.00486e-14,3.73706e-07,1.00486e-14,3.73649e-07,1.00486e-14,-0.0001794017,,-0.0003775245,0.0000000000,-0.0000023178,0.0000000000
qupzae01_P1,5.21882e-07,0,5.2193e-07,1.42109e-14,5.21839e-07,1.42109e-14,-0.0002079684,,-0.0004376379,0.0000000000,-0.0000026871,0.0000000000
rexdop_P1,3.19693e-07,1.00486e-14,3.19726e-07,1.2307e-14,3.19664e-07,0,-0.0002292681,,-0.0004824596,0.0000000000,-0.0000029625,0.0000000000
rebles_P1,5.32322e-07,2.00972e-14,5.32383e-07,0,5.32266e-07,1.42109e-14,-0.0002605013,,-0.0005481853,0.0000000000,-0.0000033661,0.0000000000
riprit_P1_charged,2.94689e-07,0,2.94745e-07,0,2.94639e-07,0,-0.0004249794,,-0.0008943042,0.0000000000,-0.0000054915,0.0000000000
qulpul_P1,3.55247e-07,0,3.55329e-07,0,3.55173e-07,0,-0.0005215355,,-0.0010974919,0.0000000000,-0.0000067393,0.0000000000
rerviw_P1_charged_H,4.12719e-07,0,4.12753e-07,0,4.12689e-07,1.42109e-14,-0.0001827912,,-0.0003846565,0.0000000000,-0.0000023618,0.0000000000
riddue01_P1,2.71972e-07,7.10543e-15,2.71993e-07,1.00486e-14,2.71952e-07,0,-0.0001784288,,-0.0003754768,0.0000000000,-0.0000023055,0.0000000000
ralduh_P1,3.95527e-07,0,3.95582e-07,1.00486e-14,3.95478e-07,1.00486e-14,-0.0003138589,,-0.0006604679,0.0000000000,-0.0000040557,0.0000000000
quzpin_P1,6.4982e-07,2.00972e-14,6.49937e-07,2.00972e-14,6.49714e-07,1.42109e-14,-0.0004057861,,-0.0008539147,0.0000000000,-0.0000052436,0.0000000000
rilfea_P1_H,4.27276e-07,1.00486e-14,4.27355e-07,0,4.27205e-07,1.00486e-14,-0.0004157448,,-0.0008748714,0.0000000000,-0.0000053722,0.0000000000
riflup_P1_charged,4.89099e-07,2.00972e-14,4.89138e-07,0,4.89064e-07,1.42109e-14,-0.0001781996,,-0.0003749935,0.0000000000,-0.0000023028,0.0000000000
qulway_P1_charged,2.56806e-07,0,2.56828e-07,0,2.56785e-07,7.10543e-15,-0.0001996969,,-0.0004202323,0.0000000000,-0.0000025805,0.0000000000
qujruk_P1,3.52205e-07,1.00486e-14,3.52247e-07,1.00486e-14,3.52168e-07,1.00486e-14,-0.0002649348,,-0.0005575151,0.0000000000,-0.0000034235,0.0000000000
raldob_P1,4.44144e-07,1.74047e-14,4.44198e-07,1.00486e-14,4.44096e-07,1.42109e-14,-0.0002703661,,-0.0005689440,0.0000000000,-0.0000034937,0.0000000000
qupzim01_P1,5.72879e-07,1.42109e-14,5.72928e-07,0,5.72835e-07,1.42109e-14,-0.0001916700,,-0.0004033407,0.0000000000,-0.0000024768,0.0000000000
rihjuo_P1,2.75738e-07,7.10543e-15,2.7577e-07,7.10543e-15,2.75709e-07,7.10543e-15,-0.0002630063,,-0.0005534566,0.0000000000,-0.0000033986,0.0000000000
qunxaa_P1,3.13582e-07,7.10543e-15,3.13629e-07,7.10543e-15,3.1354e-07,7.10543e-15,-0.0003345230,,-0.0007039522,0.0000000000,-0.0000043230,0.0000000000
regrig_P1_H,3.53588e-07,0,3.53649e-07,0,3.53534e-07,1.00486e-14,-0.0003829286,,-0.0008058147,0.0000000000,-0.0000049483,0.0000000000
rifdug01_P1_H,4.31435e-07,1.00486e-14,4.31514e-07,1.42109e-14,4.31365e-07,1.42109e-14,-0.0004082941,,-0.0008591926,0.0000000000,-0.0000052759,0.0000000000
reqqem_P1,4.63142e-07,0,4.63168e-07,1.00486e-14,4.63118e-07,1.00486e-14,-0.0001261684,,-0.0002655024,0.0000000000,-0.0000016304,0.0000000000
qusqig_P1,2.82558e-07,0,2.82575e-07,7.10543e-15,2.82543e-07,7.10543e-15,-0.0001323243,,-0.0002784565,0.0000000000,-0.0000017103,0.0000000000
ribtaz_P1_H,3.8059e-07,1.00486e-14,3.80615e-07,0,3.80568e-07,1.00486e-14,-0.0001472438,,-0.0003098521,0.0000000000,-0.0000019028,0.0000000000
ratgif01_P1,4.23333e-07,1.00486e-14,4.23394e-07,1.00486e-14,4.23279e-07,1.00486e-14,-0.0003239574,,-0.0006817188,0.0000000000,-0.0000041862,0.0000000000
ricbem_P1_H,9.7791e-07,0,9.78017e-07,2.84217e-14,9.77814e-07,2.84217e-14,-0.0002455835,,-0.0005167928,0.0000000000,-0.0000031734,0.0000000000
raspej_P1,3.67183e-07,0,3.67228e-07,0,3.67143e-07,0,-0.0002728230,,-0.0005741150,0.0000000000,-0.0000035255,0.0000000000
ribcen_P1,7.02661e-07,2.00972e-14,7.02693e-07,2.00972e-14,7.02633e-07,2.00972e-14,-0.0001014181,,-0.0002134193,0.0000000000,-0.0000013105,0.0000000000
rinnua_P1,4.06138e-07,0,4.0616e-07,1.00486e-14,4.06119e-07,1.42109e-14,-0.0001183017,,-0.0002489475,0.0000000000,-0.0000015286,0.0000000000
rigwip_P1,1.79199e-07,5.0243e-15,1.79218e-07,0,1.79181e-07,5.0243e-15,-0.0002421456,,-0.0005095587,0.0000000000,-0.0000031292,0.0000000000
tojgeh_P1,2.42091e-07,0,2.42117e-07,7.10543e-15,2.42067e-07,1.00486e-14,-0.0002418537,,-0.0005089442,0.0000000000,-0.0000031253,0.0000000000
tovkia_P1_H,5.51988e-07,0,5.52032e-07,2.00972e-14,5.51949e-07,0,-0.0001772973,,-0.0003730953,0.0000000000,-0.0000022909,0.0000000000
tovkog_P1_H,1.16122e-06,2.84217e-14,1.1613e-06,2.84217e-14,1.16114e-06,2.84217e-14,-0.0001640548,,-0.0003452282,0.0000000000,-0.0000021199,0.0000000000
tixkui_P1,5.47043e-07,1.42109e-14,5.47084e-07,0,5.47007e-07,1.42109e-14,-0.0001661792,,-0.0003496984,0.0000000000,-0.0000021474,0.0000000000
townea_P1_H,5.29949e-07,0,5.29976e-07,0,5.29925e-07,1.42109e-14,-0.0001141969,,-0.0002403105,0.0000000000,-0.0000014756,0.0000000000
togfih_P1_charged_H,4.20035e-07,1.00486e-14,4.20072e-07,1.42109e-14,4.20002e-07,1.00486e-14,-0.0001974817,,-0.0004155701,0.0000000000,-0.0000025518,0.0000000000
tocjay_P1,1.01768e-06,0,1.0177e-06,4.01944e-14,1.01767e-06,4.01944e-14,-0.0000319654,,-0.0000672666,0.0000000000,-0.0000004129,0.0000000000
tixcek_P1,3.66427e-07,0,3.66446e-07,1.00486e-14,3.6641e-07,0,-0.0001164782,,-0.0002451120,0.0000000000,-0.0000015045,0.0000000000
tocxuh_P1_charged,2.95444e-07,7.10543e-15,2.95484e-07,7.10543e-15,2.95409e-07,7.10543e-15,-0.0002971836,,-0.0006253773,0.0000000000,-0.0000038404,0.0000000000
totvop_P1,2.21644e-07,7.10543e-15,2.21681e-07,7.10543e-15,2.2161e-07,0,-0.0003778157,,-0.0007950555,0.0000000000,-0.0000048819,0.0000000000
tovjof_P1_H,7.66851e-07,2.00972e-14,7.6693e-07,2.84217e-14,7.6678e-07,2.00972e-14,-0.0002311676,,-0.0004864570,0.0000000000,-0.0000029871,0.0000000000
toggoo_P1_charged_H,4.54496e-07,1.00486e-14,4.54538e-07,1.00486e-14,4.5446e-07,1.42109e-14,-0.0002030520,,-0.0004272920,0.0000000000,-0.0000026237,0.0000000000
tombab_P1_charged_H,7.31746e-07,0,7.31834e-07,0,7.31666e-07,2.00972e-14,-0.0002717374,,-0.0005718298,0.0000000000,-0.0000035114,0.0000000000
togmio_P1_H,5.90713e-07,0,5.90755e-07,1.42109e-14,5.90676e-07,0,-0.0001592945,,-0.0003352109,0.0000000000,-0.0000020584,0.0000000000
tocjec_P1,1.59727e-06,4.01944e-14,1.59728e-06,0,1.59725e-06,4.01944e-14,-0.0000179211,,-0.0000377123,0.0000000000,-0.0000002315,0.0000000000
tovjiz_P1_H,8.52483e-07,0,8.52574e-07,2.84217e-14,8.52402e-07,2.00972e-14,-0.0002386136,,-0.0005021259,0.0000000000,-0.0000030834,0.0000000000
towloi_P1_H,2.94942e-07,7.10543e-15,2.9496e-07,0,2.94926e-07,7.10543e-15,-0.0001357923,,-0.0002857542,0.0000000000,-0.0000017547,0.0000000000
topjeq_P1,3.7905e-07,1.42109e-14,3.79087e-07,1.42109e-14,3.79017e-07,0,-0.0002213025,,-0.0004656971,0.0000000000,-0.0000028594,0.0000000000
tonbii_P1,2.51453e-07,0,2.51474e-07,0,2.51434e-07,7.10543e-15,-0.0001897885,,-0.0003993812,0.0000000000,-0.0000024531,0.0000000000
tonken_P1_charged,4.81281e-07,0,4.8131e-07,1.42109e-14,4.81255e-07,1.42109e-14,-0.0001365829,,-0.0002874181,0.0000000000,-0.0000017646,0.0000000000
towpay_P1_H,4.22149e-07,1.00486e-14,4.22166e-07,1.00486e-14,4.22134e-07,1.74047e-14,-0.0000900187,,-0.0001894306,0.0000000000,-0.0000011630,0.0000000000
vecwot_P1,2.53574e-07,0,2.53595e-07,7.10543e-15,2.53555e-07,7.10543e-15,-0.0001878490,,-0.0003953001,0.0000000000,-0.0000024272,0.0000000000
vizrih_P1,2.53189e-07,7.10543e-15,2.53218e-07,0,2.53164e-07,0,-0.0002539862,,-0.0005344757,0.0000000000,-0.0000032815,0.0000000000
vatnen_P1,2.80958e-07,0,2.8099e-07,7.10543e-15,2.8093e-07,7.10543e-15,-0.0002561300,,-0.0005389870,0.0000000000,-0.0000033099,0.0000000000
vermaj_P1,4.38197e-07,0,4.38219e-07,1.00486e-14,4.38177e-07,1.00486e-14,-0.0001125783,,-0.0002369044,0.0000000000,-0.0000014545,0.0000000000
volqod_P1,5.74405e-07,0,5.74495e-07,1.42109e-14,5.74324e-07,0,-0.0003516818,,-0.0007400606,0.0000000000,-0.0000045444,0.0000000000
viwmof_P1_charged,4.50494e-07,1.00486e-14,4.50585e-07,1.00486e-14,4.50414e-07,0,-0.0004494421,,-0.0009457822,0.0000000000,-0.0000058075,0.0000000000
vatvoe_P1_H,2.90663e-07,7.10543e-15,2.90716e-07,7.10543e-15,2.90615e-07,7.10543e-15,-0.0004099209,,-0.0008626160,0.0000000000,-0.0000052971,0.0000000000
vuchej_P1,3.99639e-07,0,3.99695e-07,1.00486e-14,3.99589e-07,0,-0.0003139256,,-0.0006606085,0.0000000000,-0.0000040565,0.0000000000
vewtez_P1_charged_H,3.57641e-07,1.42109e-14,3.57674e-07,1.00486e-14,3.5761e-07,0,-0.0002113556,,-0.0004447657,0.0000000000,-0.0000027311,0.0000000000
vebpeb_P1,3.23312e-07,0,3.23364e-07,7.10543e-15,3.23266e-07,7.10543e-15,-0.0003589346,,-0.0007553228,0.0000000000,-0.0000046381,0.0000000000
vetjai_P1,2.67639e-07,1.00486e-14,2.67673e-07,7.10543e-15,2.67608e-07,7.10543e-15,-0.0002856708,,-0.0006011507,0.0000000000,-0.0000036914,0.0000000000
voswil_P1_charged_H,3.27847e-07,7.10543e-15,3.27885e-07,7.10543e-15,3.27813e-07,1.00486e-14,-0.0002579090,,-0.0005427299,0.0000000000,-0.0000033326,0.0000000000
vizfoc_P1_H,6.71614e-07,1.42109e-14,6.71663e-07,1.42109e-14,6.71571e-07,1.42109e-14,-0.0001616400,,-0.0003401466,0.0000000000,-0.0000020887,0.0000000000
vezliy_P1_H,2.67049e-07,0,2.67077e-07,7.10543e-15,2.67024e-07,7.10543e-15,-0.0002316658,,-0.0004875047,0.0000000000,-0.0000029935,0.0000000000
vityoo_P1_charged_H,3.50252e-07,0,3.50304e-07,0,3.50206e-07,1.00486e-14,-0.0003294930,,-0.0006933677,0.0000000000,-0.0000042576,0.0000000000
vatlov_P1_charged,3.21597e-07,7.10543e-15,3.21633e-07,7.10543e-15,3.21565e-07,7.10543e-15,-0.0002513733,,-0.0005289768,0.0000000000,-0.0000032482,0.0000000000
vatmem_P1_charged,2.98799e-07,0,2.98833e-07,1.00486e-14,2.98768e-07,1.00486e-14,-0.0002581352,,-0.0005432056,0.0000000000,-0.0000033356,0.0000000000
vednol_P1,2.88444e-07,7.10543e-15,2.88464e-07,0,2.88426e-07,1.00486e-14,-0.0001532470,,-0.0003224844,0.0000000000,-0.0000019801,0.0000000000
vewrex_P1_charged,3.85896e-07,1.00486e-14,3.85924e-07,1.42109e-14,3.85871e-07,0,-0.0001631810,,-0.0003433903,0.0000000000,-0.0000021087,0.0000000000
vixpup02_P1_H,5.47568e-07,2.00972e-14,5.47628e-07,2.00972e-14,5.47514e-07,0,-0.0002462604,,-0.0005182173,0.0000000000,-0.0000031821,0.0000000000
vaztum_P1,6.82355e-07,0,6.82489e-07,0,6.82235e-07,0,-0.0004415621,,-0.0009292001,0.0000000000,-0.0000057058,0.0000000000
vatlub_P1_charged,3.05834e-07,7.10543e-15,3.05869e-07,0,3.05802e-07,7.10543e-15,-0.0002586312,,-0.0005442499,0.0000000000,-0.0000033421,0.0000000000
vatnir_P1_charged,2.98772e-07,7.10543e-15,2.98807e-07,0,2.98741e-07,0,-0.0002591520,,-0.0005453457,0.0000000000,-0.0000033488,0.0000000000
vozdum_P1,3.68381e-07,0,3.68472e-07,1.00486e-14,3.68301e-07,1.00486e-14,-0.0005511081,,-0.0011597232,0.0000000000,-0.0000071214,0.0000000000
vanhea_P1,4.15182e-07,1.42109e-14,4.15218e-07,1.42109e-14,4.15149e-07,0,-0.0001968247,,-0.0004141881,0.0000000000,-0.0000025432,0.0000000000
vocxuh_P1,5.26293e-07,2.46139e-14,5.26348e-07,2.00972e-14,5.26244e-07,0,-0.0002319636,,-0.0004881317,0.0000000000,-0.0000029974,0.0000000000
viwmiz_P1_charged,4.34501e-07,1.00486e-14,4.34592e-07,1.74047e-14,4.34421e-07,1.00486e-14,-0.0004659880,,-0.0009806006,0.0000000000,-0.0000060214,0.0000000000
vitzop_P1_charged_H,1.7364e-07,5.0243e-15,1.73661e-07,5.0243e-15,1.73622e-07,0,-0.0002676443,,-0.0005632178,0.0000000000,-0.0000034580,0.0000000000
vinheh_P1_charged_H,3.03283e-07,7.10543e-15,3.03309e-07,7.10543e-15,3.03261e-07,0,-0.0001864347,,-0.0003923236,0.0000000000,-0.0000024091,0.0000000000
vettoe_P1,4.20984e-07,1.00486e-14,4.2104e-07,1.00486e-14,4.20934e-07,0,-0.0002989857,,-0.0006291695,0.0000000000,-0.0000038634,0.0000000000
vatnaj_P1_charged,3.13498e-07,0,3.13534e-07,0,3.13466e-07,7.10543e-15,-0.0002550480,,-0.0005367098,0.0000000000,-0.0000032956,0.0000000000
valquy_P1_charged_H,3.49237e-07,0,3.49278e-07,1.00486e-14,3.49201e-07,0,-0.0002609352,,-0.0005490979,0.0000000000,-0.0000033719,0.0000000000
vejhez_P1_H,5.82464e-07,1.42109e-14,5.82488e-07,2.00972e-14,5.82441e-07,1.42109e-14,-0.0000957992,,-0.0002015946,0.0000000000,-0.0000012379,0.0000000000
vewkuf_P1_charged_H,1.78047e-06,4.01944e-14,1.78059e-06,0,1.78037e-06,4.01944e-14,-0.0001511098,,-0.0003179876,0.0000000000,-0.0000019526,0.0000000000
vehkea_P1_charged,4.73468e-07,1.42109e-14,4.73496e-07,0,4.73443e-07,1.42109e-14,-0.0001331563,,-0.0002802072,0.0000000000,-0.0000017208,0.0000000000
vegcan_P1_H,5.10498e-07,0,5.10512e-07,1.42109e-14,5.10485e-07,1.42109e-14,-0.0000616513,,-0.0001297357,0.0000000000,-0.0000007967,0.0000000000
vazhen_P1_H,5.5297e-07,0,5.53005e-07,1.42109e-14,5.52939e-07,0,-0.0001423557,,-0.0002995661,0.0000000000,-0.0000018395,0.0000000000
vaprow_P1,3.53799e-07,1.42109e-14,3.5383e-07,1.00486e-14,3.53771e-07,1.42109e-14,-0.0001960008,,-0.0004124542,0.0000000000,-0.0000025328,0.0000000000
vatmai_P1_charged,2.97283e-07,0,2.97318e-07,7.10543e-15,2.97252e-07,1.00486e-14,-0.0002626127,,-0.0005526286,0.0000000000,-0.0000033935,0.0000000000
vapdav_P1,3.78433e-07,1.00486e-14,3.78483e-07,1.00486e-14,3.78389e-07,0,-0.0002955368,,-0.0006219121,0.0000000000,-0.0000038187,0.0000000000
virxif_P1,2.53989e-07,0,2.54031e-07,7.10543e-15,2.53952e-07,0,-0.0003710957,,-0.0007809143,0.0000000000,-0.0000047953,0.0000000000
vostuu_P1,4.31746e-07,0,4.31781e-07,1.00486e-14,4.31714e-07,1.00486e-14,-0.0001827768,,-0.0003846253,0.0000000000,-0.0000023619,0.0000000000
vegbug_P1_H,6.5367e-07,0,6.53687e-07,0,6.53654e-07,1.42109e-14,-0.0000611933,,-0.0001287721,0.0000000000,-0.0000007907,0.0000000000
vettuk_P1,2.81816e-07,0,2.81832e-07,7.10543e-15,2.81802e-07,7.10543e-15,-0.0001236281,,-0.0002601577,0.0000000000,-0.0000015974,0.0000000000
vaxjow_P1,7.22243e-07,0,7.22359e-07,2.00972e-14,7.22141e-07,2.00972e-14,-0.0003576420,,-0.0007526029,0.0000000000,-0.0000046214,0.0000000000
vewdaf_P1_H,4.49698e-07,1.00486e-14,4.4977e-07,0,4.49633e-07,0,-0.0003593074,,-0.0007561077,0.0000000000,-0.0000046429,0.0000000000
vexpas_P1,3.73885e-07,0,3.73938e-07,1.00486e-14,3.73838e-07,1.00486e-14,-0.0003179470,,-0.0006690708,0.0000000000,-0.0000041085,0.0000000000
vasgii_P1,3.73747e-07,0,3.73796e-07,1.00486e-14,3.73703e-07,1.00486e-14,-0.0002955353,,-0.0006219090,0.0000000000,-0.0000038187,0.0000000000
