Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
jenqom_P1_H,5.04226e-07,0,5.04291e-07,0,5.04168e-07,1.42109e-14,-0.0002893233,,-0.0006088369,0.0000000000,-0.0000037386,0.0000000000
jeddii_P1,3.33145e-07,7.10543e-15,3.33168e-07,1.2307e-14,3.33125e-07,7.10543e-15,-0.0001518688,,-0.0003195843,0.0000000000,-0.0000019621,0.0000000000
juskit_P1,2.88012e-07,7.10543e-15,2.88057e-07,0,2.87972e-07,0,-0.0003524021,,-0.0007415762,0.0000000000,-0.0000045536,0.0000000000
jaxnuu_P1,2.56268e-07,7.10543e-15,2.56301e-07,1.00486e-14,2.56239e-07,0,-0.0002877810,,-0.0006055912,0.0000000000,-0.0000037186,0.0000000000
jofluo_P1,3.28213e-07,7.10543e-15,3.28241e-07,7.10543e-15,3.28188e-07,7.10543e-15,-0.0001900910,,-0.0004000166,0.0000000000,-0.0000024561,0.0000000000
jehbac_P1_charged,6.24288e-07,1.42109e-14,6.24361e-07,1.42109e-14,6.24224e-07,1.42109e-14,-0.0002597805,,-0.0005466683,0.0000000000,-0.0000033569,0.0000000000
jofceo_P1,3.99367e-07,1.42109e-14,3.99383e-07,1.74047e-14,3.99352e-07,0,-0.0000927773,,-0.0001952362,0.0000000000,-0.0000011990,0.0000000000
jepzen_P1_charged,3.68506e-07,0,3.68566e-07,1.00486e-14,3.68452e-07,0,-0.0003658273,,-0.0007698277,0.0000000000,-0.0000047272,0.0000000000
gewsej_P1,2.36386e-07,0,2.36419e-07,8.70234e-15,2.36356e-07,7.10543e-15,-0.0003153710,,-0.0006636499,0.0000000000,-0.0000040752,0.0000000000
goscav_P1_charged,4.43701e-07,1.42109e-14,4.43723e-07,1.00486e-14,4.43682e-07,0,-0.0001071307,,-0.0002254401,0.0000000000,-0.0000013846,0.0000000000
ginhod_P1_charged_H,4.0181e-07,0,4.01852e-07,1.00486e-14,4.01771e-07,1.00486e-14,-0.0002392755,,-0.0005035186,0.0000000000,-0.0000030919,0.0000000000
gerben_P1_H,6.34637e-07,1.42109e-14,6.34687e-07,1.42109e-14,6.34592e-07,1.42109e-14,-0.0001770280,,-0.0003725285,0.0000000000,-0.0000022875,0.0000000000
girxuc_P1_H,3.09768e-07,0,3.09813e-07,1.42109e-14,3.09728e-07,1.00486e-14,-0.0003266747,,-0.0006874368,0.0000000000,-0.0000042212,0.0000000000
giyjab_P1,4.26201e-07,1.00486e-14,4.26233e-07,0,4.26171e-07,1.42109e-14,-0.0001725631,,-0.0003631328,0.0000000000,-0.0000022297,0.0000000000
gegsiw_P1_H,3.50668e-07,0,3.50713e-07,1.00486e-14,3.50628e-07,0,-0.0002873454,,-0.0006046745,0.0000000000,-0.0000037129,0.0000000000
gedbie_P1,3.67441e-07,1.00486e-14,3.67465e-07,0,3.6742e-07,1.00486e-14,-0.0001427384,,-0.0003003704,0.0000000000,-0.0000018447,0.0000000000
gazzis_P1,5.59829e-07,1.42109e-14,5.59895e-07,1.42109e-14,5.59771e-07,0,-0.0002617680,,-0.0005508509,0.0000000000,-0.0000033824,0.0000000000
gatqie_P1_H,4.59153e-07,1.00486e-14,4.5918e-07,1.00486e-14,4.59128e-07,1.00486e-14,-0.0001348308,,-0.0002837310,0.0000000000,-0.0000017421,0.0000000000
gihvur_P1_H,3.61982e-07,0,3.62019e-07,0,3.61949e-07,1.42109e-14,-0.0002301410,,-0.0004842959,0.0000000000,-0.0000029740,0.0000000000
gittin_P1,3.68721e-07,0,3.68752e-07,0,3.68694e-07,0,-0.0001851806,,-0.0003896845,0.0000000000,-0.0000023929,0.0000000000
gevwai_P1,5.06184e-07,0,5.06274e-07,1.42109e-14,5.06103e-07,1.42109e-14,-0.0004018010,,-0.0008455288,0.0000000000,-0.0000051920,0.0000000000
gayxem_P1_H,7.87432e-07,2.00972e-14,7.87455e-07,2.00972e-14,7.87411e-07,2.00972e-14,-0.0000664388,,-0.0001398100,0.0000000000,-0.0000008585,0.0000000000
gerxej_P1_H,4.77274e-07,1.42109e-14,4.77349e-07,0,4.77207e-07,0,-0.0003522695,,-0.0007412974,0.0000000000,-0.0000045520,0.0000000000
giffae_P1_H,1.84784e-07,5.0243e-15,1.84821e-07,0,1.84752e-07,5.0243e-15,-0.0004377414,,-0.0009211600,0.0000000000,-0.0000056563,0.0000000000
gintef_P1_H,5.80075e-07,0,5.80124e-07,2.00972e-14,5.80031e-07,1.42109e-14,-0.0001899069,,-0.0003996300,0.0000000000,-0.0000024539,0.0000000000
giwcar_P1_charged,4.24714e-07,1.00486e-14,4.24776e-07,1.42109e-14,4.24659e-07,0,-0.0003257709,,-0.0006855353,0.0000000000,-0.0000042094,0.0000000000
goskeg_P1,4.00219e-07,0,4.0027e-07,1.00486e-14,4.00173e-07,1.00486e-14,-0.0002887497,,-0.0006076294,0.0000000000,-0.0000037311,0.0000000000
gitvip01_P1,3.49567e-07,1.00486e-14,3.49618e-07,1.00486e-14,3.49521e-07,1.00486e-14,-0.0003278533,,-0.0006899173,0.0000000000,-0.0000042364,0.0000000000
gegded_P1_H,4.51705e-07,1.00486e-14,4.51798e-07,0,4.51622e-07,0,-0.0004640181,,-0.0009764553,0.0000000000,-0.0000059959,0.0000000000
godpib_P1,5.0975e-07,0,5.09778e-07,1.42109e-14,5.09725e-07,1.42109e-14,-0.0001232220,,-0.0002593020,0.0000000000,-0.0000015919,0.0000000000
gazdap_P1,2.70058e-07,7.10543e-15,2.70089e-07,1.00486e-14,2.7003e-07,1.00486e-14,-0.0002602011,,-0.0005475536,0.0000000000,-0.0000033621,0.0000000000
gazzis02_P1,5.67876e-07,2.00972e-14,5.67941e-07,2.00972e-14,5.67818e-07,2.00972e-14,-0.0002580585,,-0.0005430448,0.0000000000,-0.0000033348,0.0000000000
gilfuf_P1,3.89114e-07,1.74047e-14,3.89158e-07,1.42109e-14,3.89075e-07,0,-0.0002512627,,-0.0005287441,0.0000000000,-0.0000032468,0.0000000000
ginwuy_P1_H,6.58953e-07,1.42109e-14,6.59002e-07,0,6.58909e-07,2.00972e-14,-0.0001673321,,-0.0003521249,0.0000000000,-0.0000021621,0.0000000000
govhil_P1_H,5.49649e-07,1.42109e-14,5.4971e-07,0,5.49594e-07,1.42109e-14,-0.0002498171,,-0.0005257021,0.0000000000,-0.0000032281,0.0000000000
gifjud_P1_charged,2.58975e-07,7.10543e-15,2.59003e-07,1.00486e-14,2.58949e-07,0,-0.0002439115,,-0.0005132745,0.0000000000,-0.0000031518,0.0000000000
girdui_P1,2.87955e-07,7.10543e-15,2.88003e-07,7.10543e-15,2.87912e-07,7.10543e-15,-0.0003717401,,-0.0007822703,0.0000000000,-0.0000048038,0.0000000000
gazzis01_P1,5.63714e-07,0,5.63779e-07,1.42109e-14,5.63656e-07,2.84217e-14,-0.0002599640,,-0.0005470548,0.0000000000,-0.0000033593,0.0000000000
gintij_P1_H,5.80075e-07,2.00972e-14,5.80124e-07,1.42109e-14,5.80031e-07,1.42109e-14,-0.0001899069,,-0.0003996300,0.0000000000,-0.0000024539,0.0000000000
giffei_P1_H,1.82376e-07,7.10543e-15,1.82411e-07,0,1.82343e-07,0,-0.0004415481,,-0.0009291705,0.0000000000,-0.0000057057,0.0000000000
gixvob_P1_H,4.63667e-07,1.00486e-14,4.63734e-07,0,4.63607e-07,1.74047e-14,-0.0003259295,,-0.0006858690,0.0000000000,-0.0000042117,0.0000000000
gidret_P1_H,1.64984e-07,5.0243e-15,1.65001e-07,0,1.64969e-07,3.55271e-15,-0.0002285014,,-0.0004808466,0.0000000000,-0.0000029528,0.0000000000
godnar_P1_charged,2.41501e-07,0,2.41524e-07,7.10543e-15,2.41481e-07,7.10543e-15,-0.0002108186,,-0.0004436363,0.0000000000,-0.0000027242,0.0000000000
gilgeq_P1,5.73496e-07,1.42109e-14,5.7353e-07,0,5.73466e-07,0,-0.0001313740,,-0.0002764567,0.0000000000,-0.0000016975,0.0000000000
gehlis_P1,3.97593e-07,1.42109e-14,3.9765e-07,1.00486e-14,3.97541e-07,1.42109e-14,-0.0003240090,,-0.0006818274,0.0000000000,-0.0000041869,0.0000000000
gicxoi_P1_H,2.26776e-07,0,2.26807e-07,5.0243e-15,2.26747e-07,5.0243e-15,-0.0003119742,,-0.0006565018,0.0000000000,-0.0000040313,0.0000000000
geddea_P1_H,2.97534e-07,1.2307e-14,2.9759e-07,7.10543e-15,2.97484e-07,7.10543e-15,-0.0004239857,,-0.0008922132,0.0000000000,-0.0000054787,0.0000000000
gazzis03_P1,5.69778e-07,1.42109e-14,5.69843e-07,0,5.69719e-07,0,-0.0002571972,,-0.0005412322,0.0000000000,-0.0000033236,0.0000000000
gebdea_P1,2.9013e-07,7.10543e-15,2.90158e-07,1.00486e-14,2.90104e-07,7.10543e-15,-0.0002209545,,-0.0004649648,0.0000000000,-0.0000028552,0.0000000000
gayfod_P1,3.50453e-07,1.00486e-14,3.50511e-07,0,3.50401e-07,0,-0.0003723654,,-0.0007835863,0.0000000000,-0.0000048116,0.0000000000
gedxof_P1,5.83177e-07,0,5.83209e-07,0,5.83149e-07,0,-0.0001207629,,-0.0002541273,0.0000000000,-0.0000015605,0.0000000000
gomful_P1,3.33902e-07,7.10543e-15,3.33932e-07,1.00486e-14,3.33876e-07,1.00486e-14,-0.0001992281,,-0.0004192457,0.0000000000,-0.0000025745,0.0000000000
gintop_P1_H,8.76716e-07,0,8.76799e-07,0,8.76643e-07,2.84217e-14,-0.0002110650,,-0.0004441543,0.0000000000,-0.0000027274,0.0000000000
gixtuf_P1_charged,6.22114e-07,1.42109e-14,6.22212e-07,0,6.22027e-07,2.00972e-14,-0.0003520503,,-0.0007408360,0.0000000000,-0.0000045491,0.0000000000
gifkah_P1_H,3.2062e-07,0,3.20663e-07,1.00486e-14,3.20581e-07,0,-0.0003050111,,-0.0006418494,0.0000000000,-0.0000039413,0.0000000000
gicxey_P1_H,2.29305e-07,5.0243e-15,2.29337e-07,0,2.29277e-07,7.10543e-15,-0.0003119039,,-0.0006563541,0.0000000000,-0.0000040302,0.0000000000
giwboe_P1,3.55569e-07,1.00486e-14,3.55622e-07,1.00486e-14,3.55522e-07,1.00486e-14,-0.0003317424,,-0.0006981011,0.0000000000,-0.0000042867,0.0000000000
giqhaq_P1_charged,4.21616e-07,1.00486e-14,4.21689e-07,0,4.21551e-07,1.42109e-14,-0.0003879599,,-0.0008164021,0.0000000000,-0.0000050133,0.0000000000
gayxuc_P1,2.30265e-07,5.0243e-15,2.30298e-07,5.0243e-15,2.30236e-07,0,-0.0003190089,,-0.0006713051,0.0000000000,-0.0000041223,0.0000000000
gengir_P1_charged,3.49667e-07,0,3.49696e-07,1.42109e-14,3.49641e-07,1.00486e-14,-0.0001866563,,-0.0003927899,0.0000000000,-0.0000024122,0.0000000000
gosviw_P1,2.81814e-07,7.10543e-15,2.8184e-07,1.00486e-14,2.81791e-07,1.00486e-14,-0.0002056889,,-0.0004328415,0.0000000000,-0.0000026569,0.0000000000
gilyuy_P1_H,3.8539e-07,1.00486e-14,3.85429e-07,1.00486e-14,3.85355e-07,1.00486e-14,-0.0002280212,,-0.0004798358,0.0000000000,-0.0000029465,0.0000000000
gencek_P1,3.98307e-07,1.00486e-14,3.98323e-07,1.00486e-14,3.98293e-07,1.00486e-14,-0.0000911809,,-0.0001918768,0.0000000000,-0.0000011779,0.0000000000
gawmoj_P1_H,5.57465e-07,1.42109e-14,5.57533e-07,0,5.57404e-07,1.42109e-14,-0.0002732998,,-0.0005751176,0.0000000000,-0.0000035315,0.0000000000
gedsuf_P1_H,3.23334e-07,7.10543e-15,3.23381e-07,0,3.23292e-07,7.10543e-15,-0.0003251637,,-0.0006842575,0.0000000000,-0.0000042016,0.0000000000
gengoy_P1,3.45092e-07,0,3.45128e-07,1.42109e-14,3.45059e-07,1.42109e-14,-0.0002362667,,-0.0004971866,0.0000000000,-0.0000030532,0.0000000000
gaxbeq_P1,5.49739e-07,1.42109e-14,5.49801e-07,2.00972e-14,5.49684e-07,0,-0.0002534311,,-0.0005333071,0.0000000000,-0.0000032747,0.0000000000
gevvub_P1_H,4.68521e-07,1.42109e-14,4.68605e-07,1.00486e-14,4.68446e-07,1.42109e-14,-0.0004003947,,-0.0008425696,0.0000000000,-0.0000051738,0.0000000000
gosdid_P1_H,3.66831e-07,0,3.66877e-07,0,3.66791e-07,0,-0.0002766270,,-0.0005821200,0.0000000000,-0.0000035748,0.0000000000
gawzow_P1,4.33261e-07,1.00486e-14,4.3329e-07,0,4.33236e-07,1.00486e-14,-0.0001470591,,-0.0003094632,0.0000000000,-0.0000019004,0.0000000000
gedsit_P1_H,2.76159e-07,7.10543e-15,2.76204e-07,0,2.76118e-07,1.2307e-14,-0.0003706319,,-0.0007799381,0.0000000000,-0.0000047895,0.0000000000
goddip_P1_charged_H,4.3943e-07,0,4.39473e-07,1.00486e-14,4.39391e-07,1.42109e-14,-0.0002220485,,-0.0004672671,0.0000000000,-0.0000028693,0.0000000000
gipfap_P1_H,6.22911e-07,0,6.2296e-07,1.42109e-14,6.22867e-07,1.42109e-14,-0.0001767626,,-0.0003719697,0.0000000000,-0.0000022841,0.0000000000
havput_P1_charged_H,3.96263e-07,1.00486e-14,3.96279e-07,1.42109e-14,3.9625e-07,1.00486e-14,-0.0000865595,,-0.0001821513,0.0000000000,-0.0000011185,0.0000000000
hejgai_P1,5.41237e-07,1.42109e-14,5.41274e-07,0,5.41204e-07,0,-0.0001528289,,-0.0003216049,0.0000000000,-0.0000019748,0.0000000000
hihgow_P1,4.40828e-07,0,4.40856e-07,1.42109e-14,4.40803e-07,1.00486e-14,-0.0001421409,,-0.0002991145,0.0000000000,-0.0000018368,0.0000000000
halnob_P1_charged_H,7.18552e-07,2.00972e-14,7.18592e-07,0,7.18517e-07,2.00972e-14,-0.0001244391,,-0.0002618629,0.0000000000,-0.0000016079,0.0000000000
gupbez_P1,1.58946e-07,3.55271e-15,1.58959e-07,6.15348e-15,1.58934e-07,3.55271e-15,-0.0001849776,,-0.0003892580,0.0000000000,-0.0000023902,0.0000000000
habrej_P1,4.34379e-07,0,4.34419e-07,1.42109e-14,4.34343e-07,0,-0.0002082622,,-0.0004382566,0.0000000000,-0.0000026909,0.0000000000
gupdeb_P1,4.26958e-07,1.00486e-14,4.27009e-07,1.42109e-14,4.26912e-07,1.00486e-14,-0.0002690229,,-0.0005661176,0.0000000000,-0.0000034763,0.0000000000
herjog_P1_H,5.76209e-07,1.42109e-14,5.76319e-07,0,5.76111e-07,2.00972e-14,-0.0004291159,,-0.0009030090,0.0000000000,-0.0000055449,0.0000000000
gugrei_P1,3.02376e-07,7.10543e-15,3.02399e-07,7.10543e-15,3.02356e-07,1.00486e-14,-0.0001675325,,-0.0003525471,0.0000000000,-0.0000021641,0.0000000000
hegper_P1_charged,2.35837e-07,8.70234e-15,2.35864e-07,5.0243e-15,2.35813e-07,0,-0.0002551844,,-0.0005369968,0.0000000000,-0.0000032978,0.0000000000
herhaq_P1_H,6.52629e-07,1.42109e-14,6.52679e-07,2.00972e-14,6.52584e-07,1.42109e-14,-0.0001721472,,-0.0003622575,0.0000000000,-0.0000022244,0.0000000000
hehzay_P1_charged_H,2.96351e-07,7.10543e-15,2.96379e-07,7.10543e-15,2.96325e-07,0,-0.0002127095,,-0.0004476145,0.0000000000,-0.0000027488,0.0000000000
habquy_P1_H,1.33766e-06,0,1.33768e-06,4.01944e-14,1.33764e-06,2.84217e-14,-0.0000368763,,-0.0000776004,0.0000000000,-0.0000004765,0.0000000000
gufboa_P1,2.91097e-07,0,2.91135e-07,0,2.91063e-07,7.10543e-15,-0.0002934170,,-0.0006174515,0.0000000000,-0.0000037912,0.0000000000
hehcoo_P1,4.64911e-07,0,4.64932e-07,1.42109e-14,4.64893e-07,1.74047e-14,-0.0000988245,,-0.0002079610,0.0000000000,-0.0000012772,0.0000000000
halnuh_P1_charged_H,7.12534e-07,0,7.12574e-07,0,7.12499e-07,0,-0.0001246253,,-0.0002622547,0.0000000000,-0.0000016106,0.0000000000
haqroj_P1_charged,4.13171e-07,1.74047e-14,4.13212e-07,1.00486e-14,4.13134e-07,1.00486e-14,-0.0002250673,,-0.0004736196,0.0000000000,-0.0000029083,0.0000000000
haqkes_P1_charged_H,2.89908e-07,1.00486e-14,2.89958e-07,1.00486e-14,2.89862e-07,1.00486e-14,-0.0003928395,,-0.0008266707,0.0000000000,-0.0000050763,0.0000000000
herhuk02_P1_H,8.52447e-07,2.00972e-14,8.52512e-07,2.84217e-14,8.52389e-07,2.84217e-14,-0.0001701225,,-0.0003579969,0.0000000000,-0.0000021982,0.0000000000
guxjuf_P1_H,2.80296e-07,1.00486e-14,2.80325e-07,7.10543e-15,2.80271e-07,0,-0.0002321468,,-0.0004885173,0.0000000000,-0.0000029999,0.0000000000
hiftog03_P1_H,6.75122e-07,0,6.75256e-07,0,6.75002e-07,0,-0.0004462938,,-0.0009391571,0.0000000000,-0.0000057669,0.0000000000
gupcuq01_P1,3.55576e-07,1.00486e-14,3.55602e-07,1.00486e-14,3.55553e-07,0,-0.0001615073,,-0.0003398677,0.0000000000,-0.0000020870,0.0000000000
helfai_P1,2.72167e-07,7.10543e-15,2.72204e-07,7.10543e-15,2.72133e-07,0,-0.0003078513,,-0.0006478261,0.0000000000,-0.0000039781,0.0000000000
hakpoc_P1,4.44307e-07,0,4.44341e-07,1.00486e-14,4.44276e-07,0,-0.0001735308,,-0.0003651692,0.0000000000,-0.0000022424,0.0000000000
hajjel_P1_H,1.06319e-06,2.84217e-14,1.06327e-06,2.84217e-14,1.06311e-06,2.84217e-14,-0.0001846429,,-0.0003885527,0.0000000000,-0.0000023859,0.0000000000
hetcob_P1_charged_H,1.15508e-06,2.84217e-14,1.15524e-06,0,1.15493e-06,4.01944e-14,-0.0003206302,,-0.0006747172,0.0000000000,-0.0000041431,0.0000000000
hebcea_P1_H,3.191e-07,1.00486e-14,3.19141e-07,0,3.19062e-07,7.10543e-15,-0.0002926994,,-0.0006159414,0.0000000000,-0.0000037821,0.0000000000
guxqum_P1_charged,1.08244e-06,4.01944e-14,1.08258e-06,2.84217e-14,1.08231e-06,0,-0.0002934489,,-0.0006175183,0.0000000000,-0.0000037919,0.0000000000
hacnil_P1,4.61695e-07,1.00486e-14,4.61735e-07,1.00486e-14,4.6166e-07,1.00486e-14,-0.0001926574,,-0.0004054176,0.0000000000,-0.0000024894,0.0000000000
hefdon_P1_charged,4.85776e-07,1.42109e-14,4.85813e-07,1.42109e-14,4.85742e-07,2.00972e-14,-0.0001713919,,-0.0003606679,0.0000000000,-0.0000022146,0.0000000000
hihnuj_P1,4.96525e-07,1.42109e-14,4.96564e-07,0,4.9649e-07,0,-0.0001765227,,-0.0003714649,0.0000000000,-0.0000022809,0.0000000000
hecqub_P1,5.14243e-07,2.00972e-14,5.14292e-07,2.00972e-14,5.14198e-07,0,-0.0002161208,,-0.0004547934,0.0000000000,-0.0000027928,0.0000000000
gupbez01_P1,1.64499e-07,3.55271e-15,1.64512e-07,3.55271e-15,1.64487e-07,3.55271e-15,-0.0001787327,,-0.0003761159,0.0000000000,-0.0000023094,0.0000000000
hiftog_P1,3.46276e-07,0,3.46298e-07,1.00486e-14,3.46256e-07,1.00486e-14,-0.0001450031,,-0.0003051364,0.0000000000,-0.0000018737,0.0000000000
heffef_P1_charged,5.50501e-07,1.42109e-14,5.50543e-07,2.00972e-14,5.50463e-07,2.00972e-14,-0.0001724807,,-0.0003629593,0.0000000000,-0.0000022288,0.0000000000
gujrek_P1_charged_H,3.08556e-07,7.10543e-15,3.08596e-07,7.10543e-15,3.0852e-07,0,-0.0002903484,,-0.0006109940,0.0000000000,-0.0000037518,0.0000000000
haqjiv_P1_H,5.18449e-07,1.42109e-14,5.18488e-07,1.42109e-14,5.18414e-07,2.00972e-14,-0.0001692456,,-0.0003561517,0.0000000000,-0.0000021870,0.0000000000
gulwoa_P1_H,2.79535e-07,7.10543e-15,2.79569e-07,0,2.79505e-07,0,-0.0002698503,,-0.0005678587,0.0000000000,-0.0000034871,0.0000000000
hakvun_P1_charged_H,2.86461e-07,7.10543e-15,2.86512e-07,7.10543e-15,2.86416e-07,7.10543e-15,-0.0003970529,,-0.0008355373,0.0000000000,-0.0000051307,0.0000000000
hicnoz_P1_H,8.26821e-07,2.84217e-14,8.26869e-07,2.00972e-14,8.26778e-07,2.84217e-14,-0.0001298337,,-0.0002732151,0.0000000000,-0.0000016776,0.0000000000
gujrek01_P1_charged_H,3.08556e-07,7.10543e-15,3.08596e-07,1.00486e-14,3.0852e-07,1.00486e-14,-0.0002903484,,-0.0006109940,0.0000000000,-0.0000037518,0.0000000000
guzvuu_P1_charged,2.9438e-07,0,2.94408e-07,0,2.94355e-07,0,-0.0002130245,,-0.0004482776,0.0000000000,-0.0000027525,0.0000000000
hahcur_P1,3.65004e-07,0,3.65027e-07,1.42109e-14,3.64984e-07,0,-0.0001397366,,-0.0002940544,0.0000000000,-0.0000018056,0.0000000000
hefdut_P1_charged_H,3.44244e-07,1.42109e-14,3.44264e-07,0,3.44226e-07,0,-0.0001291252,,-0.0002717249,0.0000000000,-0.0000016689,0.0000000000
guymap_P1,3.74984e-07,0,3.75017e-07,0,3.74955e-07,0,-0.0001953832,,-0.0004111538,0.0000000000,-0.0000025247,0.0000000000
hidtum_P1,5.32332e-07,2.00972e-14,5.32391e-07,0,5.32279e-07,1.42109e-14,-0.0002506668,,-0.0005274900,0.0000000000,-0.0000032391,0.0000000000
hapzuw_P1_charged,3.0269e-07,0,3.0271e-07,7.10543e-15,3.02672e-07,0,-0.0001507052,,-0.0003171362,0.0000000000,-0.0000019472,0.0000000000
hanwaw_P1_H,4.55529e-07,1.00486e-14,4.55582e-07,1.00486e-14,4.55481e-07,0,-0.0002626913,,-0.0005527938,0.0000000000,-0.0000033945,0.0000000000
hajjah_P1_H,1.14133e-06,0,1.14142e-06,2.84217e-14,1.14125e-06,4.01944e-14,-0.0001767149,,-0.0003718695,0.0000000000,-0.0000022835,0.0000000000
govjin_P1_H,5.55766e-07,1.42109e-14,5.55883e-07,1.42109e-14,5.55662e-07,0,-0.0004704921,,-0.0009900789,0.0000000000,-0.0000060797,0.0000000000
hanzef_P1_H,5.74248e-07,1.42109e-14,5.74327e-07,1.42109e-14,5.74178e-07,1.42109e-14,-0.0003056277,,-0.0006431468,0.0000000000,-0.0000039493,0.0000000000
hazgof02_P1_H,3.25907e-07,0,3.25946e-07,7.10543e-15,3.25872e-07,1.2307e-14,-0.0002716331,,-0.0005716104,0.0000000000,-0.0000035103,0.0000000000
hibteu_P1,3.28931e-07,1.00486e-14,3.28966e-07,7.10543e-15,3.289e-07,7.10543e-15,-0.0002390340,,-0.0005030111,0.0000000000,-0.0000030889,0.0000000000
gucdoa_P1_charged,2.26659e-07,5.0243e-15,2.26686e-07,0,2.26634e-07,5.0243e-15,-0.0002684702,,-0.0005649545,0.0000000000,-0.0000034693,0.0000000000
hiftog02_P1,3.48631e-07,0,3.48653e-07,0,3.48611e-07,0,-0.0001440236,,-0.0003030753,0.0000000000,-0.0000018613,0.0000000000
hadloq01_P1,5.68499e-07,2.84217e-14,5.68595e-07,0,5.68414e-07,0,-0.0003762215,,-0.0007917009,0.0000000000,-0.0000048615,0.0000000000
guxrid_P1_H,5.05658e-07,0,5.05724e-07,1.42109e-14,5.05599e-07,1.42109e-14,-0.0002924830,,-0.0006154861,0.0000000000,-0.0000037793,0.0000000000
hayfia_P1,3.18535e-07,0,3.18558e-07,0,3.18515e-07,0,-0.0001604434,,-0.0003376291,0.0000000000,-0.0000020739,0.0000000000
gufxud_P1,3.13738e-07,7.10543e-15,3.13764e-07,7.10543e-15,3.13714e-07,0,-0.0001855224,,-0.0003904035,0.0000000000,-0.0000023972,0.0000000000
hadmil_P1,3.14593e-07,7.10543e-15,3.14652e-07,7.10543e-15,3.14541e-07,1.00486e-14,-0.0004163575,,-0.0008761613,0.0000000000,-0.0000053800,0.0000000000
gugjez_P1_H,6.39469e-07,2.84217e-14,6.39501e-07,1.42109e-14,6.3944e-07,2.00972e-14,-0.0001136132,,-0.0002390815,0.0000000000,-0.0000014680,0.0000000000
hexvem_P1_H,1.53978e-06,5.68434e-14,1.53982e-06,0,1.53974e-06,0,-0.0000624795,,-0.0001314785,0.0000000000,-0.0000008074,0.0000000000
hadloq_P1,5.75037e-07,2.00972e-14,5.75134e-07,1.42109e-14,5.74951e-07,0,-0.0003775145,,-0.0007944217,0.0000000000,-0.0000048781,0.0000000000
hedcie_P1,3.56246e-07,0,3.56278e-07,1.00486e-14,3.56217e-07,0,-0.0002058805,,-0.0004332442,0.0000000000,-0.0000026599,0.0000000000
hehkud_P1_charged_H,3.64062e-07,0,3.64104e-07,0,3.64025e-07,0,-0.0002596057,,-0.0005463005,0.0000000000,-0.0000033546,0.0000000000
agofej_P1_charged_H,6.52875e-07,0,6.52921e-07,0,6.52835e-07,1.42109e-14,-0.0001558949,,-0.0003280568,0.0000000000,-0.0000020143,0.0000000000
alajop01_P1_H,7.13555e-07,0,7.13602e-07,2.84217e-14,7.13512e-07,0,-0.0001505405,,-0.0003167897,0.0000000000,-0.0000019453,0.0000000000
acemee_P1_charged,4.59805e-07,0,4.59827e-07,1.00486e-14,4.59785e-07,0,-0.0001076133,,-0.0002264560,0.0000000000,-0.0000013904,0.0000000000
asinib_P1,5.80205e-07,0,5.80235e-07,1.42109e-14,5.80178e-07,1.42109e-14,-0.0001170941,,-0.0002464068,0.0000000000,-0.0000015132,0.0000000000
aroqab_P1_charged,3.56918e-07,0,3.56953e-07,0,3.56887e-07,1.00486e-14,-0.0002217011,,-0.0004665352,0.0000000000,-0.0000028651,0.0000000000
anugum_P1,5.93374e-07,0,5.93426e-07,0,5.93326e-07,2.46139e-14,-0.0001997921,,-0.0004204320,0.0000000000,-0.0000025817,0.0000000000
acufek_P1_H,6.90339e-07,2.00972e-14,6.9037e-07,0,6.90312e-07,0,-0.0001003783,,-0.0002112308,0.0000000000,-0.0000012971,0.0000000000
acolub_P1,3.72334e-07,1.00486e-14,3.72368e-07,1.00486e-14,3.72303e-07,1.00486e-14,-0.0002054346,,-0.0004323057,0.0000000000,-0.0000026547,0.0000000000
adasij_P1_H,6.03001e-07,1.42109e-14,6.0303e-07,2.00972e-14,6.02975e-07,0,-0.0001069487,,-0.0002250571,0.0000000000,-0.0000013820,0.0000000000
abadug_P1,3.8583e-07,0,3.85867e-07,1.42109e-14,3.85798e-07,0,-0.0002119455,,-0.0004460068,0.0000000000,-0.0000027383,0.0000000000
adabak01_P1_H,2.4467e-07,0,2.44712e-07,7.10543e-15,2.44632e-07,0,-0.0003834556,,-0.0008069242,0.0000000000,-0.0000049550,0.0000000000
arofap_P1_H,3.30851e-07,0,3.30891e-07,1.2307e-14,3.30816e-07,1.2307e-14,-0.0002675944,,-0.0005631112,0.0000000000,-0.0000034578,0.0000000000
akojao_P1,2.1799e-07,0,2.18014e-07,5.0243e-15,2.17969e-07,7.10543e-15,-0.0002488257,,-0.0005236159,0.0000000000,-0.0000032153,0.0000000000
afukap_P1,4.20951e-07,0,4.20989e-07,1.00486e-14,4.20916e-07,0,-0.0002050287,,-0.0004314518,0.0000000000,-0.0000026495,0.0000000000
ahafar_P1,2.98411e-07,7.10543e-15,2.98452e-07,7.10543e-15,2.98373e-07,0,-0.0003142786,,-0.0006613517,0.0000000000,-0.0000040608,0.0000000000
adujer_P1,7.89752e-07,2.00972e-14,7.89875e-07,2.00972e-14,7.89642e-07,2.00972e-14,-0.0003490310,,-0.0007344825,0.0000000000,-0.0000045102,0.0000000000
